"aar","fylke_nr","spraaknivaa","provetype","enhet","tabellvariabel","tabell_navn","kommune_nr"
"2014","09","under_a1","lese","personer","2","norsk_prover","NULL"
"2014","09","under_a1","skriftlig","prosent","1","norsk_prover","NULL"
"2014","09","under_a1","skriftlig","personer","2","norsk_prover","NULL"
"2014","09","ikke_vurdert","muntlig","prosent","1","norsk_prover","NULL"
"2014","09","ikke_vurdert","muntlig","personer","2","norsk_prover","NULL"
"2014","09","ikke_vurdert","lytting","prosent","0","norsk_prover","NULL"
"2014","09","ikke_vurdert","lytting","personer","0","norsk_prover","NULL"
"2014","09","ikke_vurdert","lese","prosent","0","norsk_prover","NULL"
"2014","09","ikke_vurdert","lese","personer","0","norsk_prover","NULL"
"2014","09","ikke_vurdert","skriftlig","prosent","0","norsk_prover","NULL"
"2014","09","ikke_vurdert","skriftlig","personer","0","norsk_prover","NULL"
"2014","10","alle","muntlig","personer","196","norsk_prover","NULL"
"2014","10","alle","lytting","personer","225","norsk_prover","NULL"
"2014","10","alle","lese","personer","225","norsk_prover","NULL"
"2014","10","alle","skriftlig","personer","224","norsk_prover","NULL"
"2014","10","b1","muntlig","prosent","44","norsk_prover","NULL"
"2014","10","b1","muntlig","personer","86","norsk_prover","NULL"
"2014","10","b1","lytting","prosent","61","norsk_prover","NULL"
"2014","10","b1","lytting","personer","137","norsk_prover","NULL"
"2014","10","b1","lese","prosent","64","norsk_prover","NULL"
"2014","10","b1","lese","personer","144","norsk_prover","NULL"
"2014","10","b1","skriftlig","prosent","23","norsk_prover","NULL"
"2014","10","b1","skriftlig","personer","52","norsk_prover","NULL"
"2014","10","a2","muntlig","prosent","42","norsk_prover","NULL"
"2014","10","a2","muntlig","personer","82","norsk_prover","NULL"
"2014","10","a2","lytting","prosent","29","norsk_prover","NULL"
"2014","10","a2","lytting","personer","65","norsk_prover","NULL"
"2014","10","a2","lese","prosent","22","norsk_prover","NULL"
"2014","10","a2","lese","personer","50","norsk_prover","NULL"
"2014","10","a2","skriftlig","prosent","55","norsk_prover","NULL"
"2014","10","a2","skriftlig","personer","123","norsk_prover","NULL"
"2014","10","a1","muntlig","prosent","13","norsk_prover","NULL"
"2014","10","a1","muntlig","personer","25","norsk_prover","NULL"
"2014","10","a1","lytting","prosent","10","norsk_prover","NULL"
"2014","10","a1","lytting","personer","23","norsk_prover","NULL"
"2014","10","a1","lese","prosent","12","norsk_prover","NULL"
"2014","10","a1","lese","personer","27","norsk_prover","NULL"
"2014","10","a1","skriftlig","prosent","21","norsk_prover","NULL"
"2014","10","a1","skriftlig","personer","47","norsk_prover","NULL"
"2014","10","under_a1","muntlig","prosent","1","norsk_prover","NULL"
"2014","10","under_a1","muntlig","personer","2","norsk_prover","NULL"
"2014","10","under_a1","lytting","prosent","0","norsk_prover","NULL"
"2014","10","under_a1","lytting","personer","0","norsk_prover","NULL"
"2014","10","under_a1","lese","prosent","1","norsk_prover","NULL"
"2014","10","under_a1","lese","personer","2","norsk_prover","NULL"
"2014","10","under_a1","skriftlig","prosent","1","norsk_prover","NULL"
"2014","10","under_a1","skriftlig","personer","2","norsk_prover","NULL"
"2014","10","ikke_vurdert","muntlig","prosent","1","norsk_prover","NULL"
"2014","10","ikke_vurdert","muntlig","personer","2","norsk_prover","NULL"
"2014","10","ikke_vurdert","lytting","prosent","0","norsk_prover","NULL"
"2014","10","ikke_vurdert","lytting","personer","0","norsk_prover","NULL"
"2014","10","ikke_vurdert","lese","prosent","0","norsk_prover","NULL"
"2014","10","ikke_vurdert","lese","personer","0","norsk_prover","NULL"
"2014","10","ikke_vurdert","skriftlig","prosent","0","norsk_prover","NULL"
"2014","10","ikke_vurdert","skriftlig","personer","0","norsk_prover","NULL"
"2014","11","alle","muntlig","personer","674","norsk_prover","NULL"
"2014","11","alle","lytting","personer","796","norsk_prover","NULL"
"2014","11","alle","lese","personer","797","norsk_prover","NULL"
"2014","11","alle","skriftlig","personer","797","norsk_prover","NULL"
"2014","11","b1","muntlig","prosent","36","norsk_prover","NULL"
"2014","11","b1","muntlig","personer","243","norsk_prover","NULL"
"2014","11","b1","lytting","prosent","52","norsk_prover","NULL"
"2014","11","b1","lytting","personer","414","norsk_prover","NULL"
"2014","11","b1","lese","prosent","65","norsk_prover","NULL"
"2014","11","b1","lese","personer","518","norsk_prover","NULL"
"2014","11","b1","skriftlig","prosent","23","norsk_prover","NULL"
"2014","11","b1","skriftlig","personer","183","norsk_prover","NULL"
"2014","11","a2","muntlig","prosent","50","norsk_prover","NULL"
"2014","11","a2","muntlig","personer","337","norsk_prover","NULL"
"2014","11","a2","lytting","prosent","39","norsk_prover","NULL"
"2014","11","a2","lytting","personer","310","norsk_prover","NULL"
"2014","11","a2","lese","prosent","23","norsk_prover","NULL"
"2014","11","a2","lese","personer","183","norsk_prover","NULL"
"2014","11","a2","skriftlig","prosent","56","norsk_prover","NULL"
"2014","11","a2","skriftlig","personer","446","norsk_prover","NULL"
"2014","11","a1","muntlig","prosent","10","norsk_prover","NULL"
"2014","11","a1","muntlig","personer","67","norsk_prover","NULL"
"2014","11","a1","lytting","prosent","9","norsk_prover","NULL"
"2014","11","a1","lytting","personer","72","norsk_prover","NULL"
"2014","11","a1","lese","prosent","12","norsk_prover","NULL"
"2014","11","a1","lese","personer","96","norsk_prover","NULL"
"2014","11","a1","skriftlig","prosent","20","norsk_prover","NULL"
"2014","11","a1","skriftlig","personer","159","norsk_prover","NULL"
"2014","11","under_a1","muntlig","prosent","0","norsk_prover","NULL"
"2014","11","under_a1","muntlig","personer","0","norsk_prover","NULL"
"2014","11","under_a1","lytting","prosent","0","norsk_prover","NULL"
"2014","11","under_a1","lytting","personer","0","norsk_prover","NULL"
"2014","11","under_a1","lese","prosent","1","norsk_prover","NULL"
"2014","11","under_a1","lese","personer","8","norsk_prover","NULL"
"2014","11","under_a1","skriftlig","prosent","1","norsk_prover","NULL"
"2014","11","under_a1","skriftlig","personer","8","norsk_prover","NULL"
"2014","11","ikke_vurdert","muntlig","prosent","3","norsk_prover","NULL"
"2014","11","ikke_vurdert","muntlig","personer","20","norsk_prover","NULL"
"2014","11","ikke_vurdert","lytting","prosent","0","norsk_prover","NULL"
"2014","11","ikke_vurdert","lytting","personer","0","norsk_prover","NULL"
"2014","11","ikke_vurdert","lese","prosent","0","norsk_prover","NULL"
"2014","11","ikke_vurdert","lese","personer","0","norsk_prover","NULL"
"2014","11","ikke_vurdert","skriftlig","prosent","1","norsk_prover","NULL"
"2014","11","ikke_vurdert","skriftlig","personer","8","norsk_prover","NULL"
"2014","12","alle","muntlig","personer","713","norsk_prover","NULL"
"2014","12","alle","lytting","personer","832","norsk_prover","NULL"
"2014","12","alle","lese","personer","833","norsk_prover","NULL"
"2014","12","alle","skriftlig","personer","836","norsk_prover","NULL"
"2014","12","b1","muntlig","prosent","26","norsk_prover","NULL"
"2014","12","b1","muntlig","personer","185","norsk_prover","NULL"
"2014","12","b1","lytting","prosent","51","norsk_prover","NULL"
"2014","12","b1","lytting","personer","424","norsk_prover","NULL"
"2014","12","b1","lese","prosent","62","norsk_prover","NULL"
"2014","12","b1","lese","personer","516","norsk_prover","NULL"
"2014","12","b1","skriftlig","prosent","17","norsk_prover","NULL"
"2014","12","b1","skriftlig","personer","142","norsk_prover","NULL"
"2014","12","a2","muntlig","prosent","62","norsk_prover","NULL"
"2014","12","a2","muntlig","personer","442","norsk_prover","NULL"
"2014","12","a2","lytting","prosent","42","norsk_prover","NULL"
"2014","12","a2","lytting","personer","349","norsk_prover","NULL"
"2014","12","a2","lese","prosent","26","norsk_prover","NULL"
"2014","12","a2","lese","personer","217","norsk_prover","NULL"
"2014","12","a2","skriftlig","prosent","56","norsk_prover","NULL"
"2014","12","a2","skriftlig","personer","468","norsk_prover","NULL"
"2014","12","a1","muntlig","prosent","11","norsk_prover","NULL"
"2014","12","a1","muntlig","personer","78","norsk_prover","NULL"
"2014","12","a1","lytting","prosent","7","norsk_prover","NULL"
"2014","12","a1","lytting","personer","58","norsk_prover","NULL"
"2014","12","a1","lese","prosent","10","norsk_prover","NULL"
"2014","12","a1","lese","personer","83","norsk_prover","NULL"
"2014","12","a1","skriftlig","prosent","25","norsk_prover","NULL"
"2014","12","a1","skriftlig","personer","209","norsk_prover","NULL"
"2014","12","under_a1","muntlig","prosent","0","norsk_prover","NULL"
"2014","12","under_a1","muntlig","personer","0","norsk_prover","NULL"
"2014","12","under_a1","lytting","prosent","0","norsk_prover","NULL"
"2014","12","under_a1","lytting","personer","0","norsk_prover","NULL"
"2014","12","under_a1","lese","prosent","2","norsk_prover","NULL"
"2014","12","under_a1","lese","personer","17","norsk_prover","NULL"
"2014","12","under_a1","skriftlig","prosent","1","norsk_prover","NULL"
"2014","12","under_a1","skriftlig","personer","8","norsk_prover","NULL"
"2014","12","ikke_vurdert","muntlig","prosent","1","norsk_prover","NULL"
"2014","12","ikke_vurdert","muntlig","personer","7","norsk_prover","NULL"
"2014","12","ikke_vurdert","lytting","prosent","0","norsk_prover","NULL"
"2014","12","ikke_vurdert","lytting","personer","0","norsk_prover","NULL"
"2014","12","ikke_vurdert","lese","prosent","0","norsk_prover","NULL"
"2014","12","ikke_vurdert","lese","personer","0","norsk_prover","NULL"
"2014","12","ikke_vurdert","skriftlig","prosent","1","norsk_prover","NULL"
"2014","12","ikke_vurdert","skriftlig","personer","8","norsk_prover","NULL"
"2014","14","alle","muntlig","personer","170","norsk_prover","NULL"
"2014","14","alle","lytting","personer","202","norsk_prover","NULL"
"2014","14","alle","lese","personer","202","norsk_prover","NULL"
"2014","14","alle","skriftlig","personer","202","norsk_prover","NULL"
"2014","14","b1","muntlig","prosent","34","norsk_prover","NULL"
"2014","14","b1","muntlig","personer","58","norsk_prover","NULL"
"2014","14","b1","lytting","prosent","54","norsk_prover","NULL"
"2014","14","b1","lytting","personer","109","norsk_prover","NULL"
"2014","14","b1","lese","prosent","60","norsk_prover","NULL"
"2014","14","b1","lese","personer","121","norsk_prover","NULL"
"2014","14","b1","skriftlig","prosent","17","norsk_prover","NULL"
"2014","14","b1","skriftlig","personer","34","norsk_prover","NULL"
"2014","14","a2","muntlig","prosent","51","norsk_prover","NULL"
"2014","14","a2","muntlig","personer","87","norsk_prover","NULL"
"2014","14","a2","lytting","prosent","37","norsk_prover","NULL"
"2014","14","a2","lytting","personer","75","norsk_prover","NULL"
"2014","14","a2","lese","prosent","24","norsk_prover","NULL"
"2014","14","a2","lese","personer","48","norsk_prover","NULL"
"2014","14","a2","skriftlig","prosent","59","norsk_prover","NULL"
"2014","14","a2","skriftlig","personer","119","norsk_prover","NULL"
"2014","14","a1","muntlig","prosent","10","norsk_prover","NULL"
"2014","14","a1","muntlig","personer","17","norsk_prover","NULL"
"2014","14","a1","lytting","prosent","8","norsk_prover","NULL"
"2014","14","a1","lytting","personer","16","norsk_prover","NULL"
"2014","14","a1","lese","prosent","12","norsk_prover","NULL"
"2014","14","a1","lese","personer","24","norsk_prover","NULL"
"2014","14","a1","skriftlig","prosent","22","norsk_prover","NULL"
"2014","14","a1","skriftlig","personer","44","norsk_prover","NULL"
"2014","14","under_a1","muntlig","prosent","1","norsk_prover","NULL"
"2014","14","under_a1","muntlig","personer","2","norsk_prover","NULL"
"2014","14","under_a1","lytting","prosent","0","norsk_prover","NULL"
"2014","14","under_a1","lytting","personer","0","norsk_prover","NULL"
"2014","14","under_a1","lese","prosent","3","norsk_prover","NULL"
"2014","14","under_a1","lese","personer","6","norsk_prover","NULL"
"2014","14","under_a1","skriftlig","prosent","1","norsk_prover","NULL"
"2014","14","under_a1","skriftlig","personer","2","norsk_prover","NULL"
"2014","14","ikke_vurdert","muntlig","prosent","5","norsk_prover","NULL"
"2014","14","ikke_vurdert","muntlig","personer","9","norsk_prover","NULL"
"2014","14","ikke_vurdert","lytting","prosent","0","norsk_prover","NULL"
"2014","14","ikke_vurdert","lytting","personer","0","norsk_prover","NULL"
"2014","14","ikke_vurdert","lese","prosent","0","norsk_prover","NULL"
"2014","14","ikke_vurdert","lese","personer","0","norsk_prover","NULL"
"2014","14","ikke_vurdert","skriftlig","prosent","0","norsk_prover","NULL"
"2014","14","ikke_vurdert","skriftlig","personer","0","norsk_prover","NULL"
"2014","15","alle","muntlig","personer","289","norsk_prover","NULL"
"2014","15","alle","lytting","personer","347","norsk_prover","NULL"
"2014","15","alle","lese","personer","347","norsk_prover","NULL"
"2014","15","alle","skriftlig","personer","346","norsk_prover","NULL"
"2014","15","b1","muntlig","prosent","36","norsk_prover","NULL"
"2014","15","b1","muntlig","personer","104","norsk_prover","NULL"
"2014","15","b1","lytting","prosent","60","norsk_prover","NULL"
"2014","15","b1","lytting","personer","208","norsk_prover","NULL"
"2014","15","b1","lese","prosent","65","norsk_prover","NULL"
"2014","15","b1","lese","personer","226","norsk_prover","NULL"
"2014","15","b1","skriftlig","prosent","23","norsk_prover","NULL"
"2014","15","b1","skriftlig","personer","80","norsk_prover","NULL"
"2014","15","a2","muntlig","prosent","56","norsk_prover","NULL"
"2014","15","a2","muntlig","personer","162","norsk_prover","NULL"
"2014","15","a2","lytting","prosent","33","norsk_prover","NULL"
"2014","15","a2","lytting","personer","115","norsk_prover","NULL"
"2014","15","a2","lese","prosent","22","norsk_prover","NULL"
"2014","15","a2","lese","personer","76","norsk_prover","NULL"
"2014","15","a2","skriftlig","prosent","53","norsk_prover","NULL"
"2014","15","a2","skriftlig","personer","183","norsk_prover","NULL"
"2014","15","a1","muntlig","prosent","7","norsk_prover","NULL"
"2014","15","a1","muntlig","personer","20","norsk_prover","NULL"
"2014","15","a1","lytting","prosent","7","norsk_prover","NULL"
"2014","15","a1","lytting","personer","24","norsk_prover","NULL"
"2014","15","a1","lese","prosent","11","norsk_prover","NULL"
"2014","15","a1","lese","personer","38","norsk_prover","NULL"
"2014","15","a1","skriftlig","prosent","23","norsk_prover","NULL"
"2014","15","a1","skriftlig","personer","80","norsk_prover","NULL"
"2014","15","under_a1","muntlig","prosent","0","norsk_prover","NULL"
"2014","15","under_a1","muntlig","personer","0","norsk_prover","NULL"
"2014","15","under_a1","lytting","prosent","1","norsk_prover","NULL"
"2014","15","under_a1","lytting","personer","3","norsk_prover","NULL"
"2014","15","under_a1","lese","prosent","3","norsk_prover","NULL"
"2014","15","under_a1","lese","personer","10","norsk_prover","NULL"
"2014","15","under_a1","skriftlig","prosent","1","norsk_prover","NULL"
"2014","15","under_a1","skriftlig","personer","3","norsk_prover","NULL"
"2014","15","ikke_vurdert","muntlig","prosent","1","norsk_prover","NULL"
"2014","15","ikke_vurdert","muntlig","personer","3","norsk_prover","NULL"
"2014","15","ikke_vurdert","lytting","prosent","0","norsk_prover","NULL"
"2014","15","ikke_vurdert","lytting","personer","0","norsk_prover","NULL"
"2014","15","ikke_vurdert","lese","prosent","0","norsk_prover","NULL"
"2014","15","ikke_vurdert","lese","personer","0","norsk_prover","NULL"
"2014","15","ikke_vurdert","skriftlig","prosent","0","norsk_prover","NULL"
"2014","15","ikke_vurdert","skriftlig","personer","0","norsk_prover","NULL"
"2014","16","alle","muntlig","personer","313","norsk_prover","NULL"
"2014","16","alle","lytting","personer","320","norsk_prover","NULL"
"2014","16","alle","lese","personer","320","norsk_prover","NULL"
"2014","16","alle","skriftlig","personer","320","norsk_prover","NULL"
"2014","16","b1","muntlig","prosent","28","norsk_prover","NULL"
"2014","16","b1","muntlig","personer","88","norsk_prover","NULL"
"2014","16","b1","lytting","prosent","51","norsk_prover","NULL"
"2014","16","b1","lytting","personer","163","norsk_prover","NULL"
