"tabell_navn","aar","naringsregion_nr","innvgrunn_6","kjonn","enhet","tabellvariabel"
"befolkning_innvandringsgrunn",2014,"23","arbeid","0","personer",120
"befolkning_innvandringsgrunn",2014,"23","flukt","0","personer",156
"befolkning_innvandringsgrunn",2014,"23","familie","0","personer",309
"befolkning_innvandringsgrunn",2014,"23","annet","0","personer",25
"befolkning_innvandringsgrunn",2014,"23","uoppgitt","0","personer",142
"befolkning_innvandringsgrunn",2014,"24","alle","alle","personer",3841
"befolkning_innvandringsgrunn",2014,"24","arbeid","alle","personer",1070
"befolkning_innvandringsgrunn",2014,"24","flukt","alle","personer",820
"befolkning_innvandringsgrunn",2014,"24","familie","alle","personer",950
"befolkning_innvandringsgrunn",2014,"24","annet","alle","personer",129
"befolkning_innvandringsgrunn",2014,"24","uoppgitt","alle","personer",872
"befolkning_innvandringsgrunn",2014,"24","alle","1","personer",1956
"befolkning_innvandringsgrunn",2014,"24","arbeid","1","personer",790
"befolkning_innvandringsgrunn",2014,"24","flukt","1","personer",429
"befolkning_innvandringsgrunn",2014,"24","familie","1","personer",300
"befolkning_innvandringsgrunn",2014,"24","annet","1","personer",31
"befolkning_innvandringsgrunn",2014,"24","uoppgitt","1","personer",406
"befolkning_innvandringsgrunn",2014,"24","alle","0","personer",1885
"befolkning_innvandringsgrunn",2014,"24","arbeid","0","personer",280
"befolkning_innvandringsgrunn",2014,"24","flukt","0","personer",391
"befolkning_innvandringsgrunn",2014,"24","familie","0","personer",650
"befolkning_innvandringsgrunn",2014,"24","annet","0","personer",98
"befolkning_innvandringsgrunn",2014,"24","uoppgitt","0","personer",466
"befolkning_innvandringsgrunn",2014,"25","alle","alle","personer",13618
"befolkning_innvandringsgrunn",2014,"25","arbeid","alle","personer",3494
"befolkning_innvandringsgrunn",2014,"25","flukt","alle","personer",3234
"befolkning_innvandringsgrunn",2014,"25","familie","alle","personer",3103
"befolkning_innvandringsgrunn",2014,"25","annet","alle","personer",444
"befolkning_innvandringsgrunn",2014,"25","uoppgitt","alle","personer",3343
"befolkning_innvandringsgrunn",2014,"25","alle","1","personer",6891
"befolkning_innvandringsgrunn",2014,"25","arbeid","1","personer",2478
"befolkning_innvandringsgrunn",2014,"25","flukt","1","personer",1689
"befolkning_innvandringsgrunn",2014,"25","familie","1","personer",979
"befolkning_innvandringsgrunn",2014,"25","annet","1","personer",126
"befolkning_innvandringsgrunn",2014,"25","uoppgitt","1","personer",1619
"befolkning_innvandringsgrunn",2014,"25","alle","0","personer",6727
"befolkning_innvandringsgrunn",2014,"25","arbeid","0","personer",1016
"befolkning_innvandringsgrunn",2014,"25","flukt","0","personer",1545
"befolkning_innvandringsgrunn",2014,"25","familie","0","personer",2124
"befolkning_innvandringsgrunn",2014,"25","annet","0","personer",318
"befolkning_innvandringsgrunn",2014,"25","uoppgitt","0","personer",1724
"befolkning_innvandringsgrunn",2014,"26","alle","alle","personer",9868
"befolkning_innvandringsgrunn",2014,"26","arbeid","alle","personer",2175
"befolkning_innvandringsgrunn",2014,"26","flukt","alle","personer",2728
"befolkning_innvandringsgrunn",2014,"26","familie","alle","personer",2290
"befolkning_innvandringsgrunn",2014,"26","annet","alle","personer",216
"befolkning_innvandringsgrunn",2014,"26","uoppgitt","alle","personer",2459
"befolkning_innvandringsgrunn",2014,"26","alle","1","personer",5012
"befolkning_innvandringsgrunn",2014,"26","arbeid","1","personer",1520
"befolkning_innvandringsgrunn",2014,"26","flukt","1","personer",1425
"befolkning_innvandringsgrunn",2014,"26","familie","1","personer",763
"befolkning_innvandringsgrunn",2014,"26","annet","1","personer",63
"befolkning_innvandringsgrunn",2014,"26","uoppgitt","1","personer",1241
"befolkning_innvandringsgrunn",2014,"26","alle","0","personer",4856
"befolkning_innvandringsgrunn",2014,"26","arbeid","0","personer",655
"befolkning_innvandringsgrunn",2014,"26","flukt","0","personer",1303
"befolkning_innvandringsgrunn",2014,"26","familie","0","personer",1527
"befolkning_innvandringsgrunn",2014,"26","annet","0","personer",153
"befolkning_innvandringsgrunn",2014,"26","uoppgitt","0","personer",1218
"befolkning_innvandringsgrunn",2014,"27","alle","alle","personer",11838
"befolkning_innvandringsgrunn",2014,"27","arbeid","alle","personer",1837
"befolkning_innvandringsgrunn",2014,"27","flukt","alle","personer",4512
"befolkning_innvandringsgrunn",2014,"27","familie","alle","personer",2540
"befolkning_innvandringsgrunn",2014,"27","annet","alle","personer",350
"befolkning_innvandringsgrunn",2014,"27","uoppgitt","alle","personer",2599
"befolkning_innvandringsgrunn",2014,"27","alle","1","personer",5965
"befolkning_innvandringsgrunn",2014,"27","arbeid","1","personer",1434
"befolkning_innvandringsgrunn",2014,"27","flukt","1","personer",2307
"befolkning_innvandringsgrunn",2014,"27","familie","1","personer",774
"befolkning_innvandringsgrunn",2014,"27","annet","1","personer",143
"befolkning_innvandringsgrunn",2014,"27","uoppgitt","1","personer",1307
"befolkning_innvandringsgrunn",2014,"27","alle","0","personer",5873
"befolkning_innvandringsgrunn",2014,"27","arbeid","0","personer",403
"befolkning_innvandringsgrunn",2014,"27","flukt","0","personer",2205
"befolkning_innvandringsgrunn",2014,"27","familie","0","personer",1766
"befolkning_innvandringsgrunn",2014,"27","annet","0","personer",207
"befolkning_innvandringsgrunn",2014,"27","uoppgitt","0","personer",1292
"befolkning_innvandringsgrunn",2014,"28","alle","alle","personer",1621
"befolkning_innvandringsgrunn",2014,"28","arbeid","alle","personer",312
"befolkning_innvandringsgrunn",2014,"28","flukt","alle","personer",593
"befolkning_innvandringsgrunn",2014,"28","familie","alle","personer",326
"befolkning_innvandringsgrunn",2014,"28","annet","alle","personer",109
"befolkning_innvandringsgrunn",2014,"28","uoppgitt","alle","personer",281
"befolkning_innvandringsgrunn",2014,"28","alle","1","personer",788
"befolkning_innvandringsgrunn",2014,"28","arbeid","1","personer",206
"befolkning_innvandringsgrunn",2014,"28","flukt","1","personer",298
"befolkning_innvandringsgrunn",2014,"28","familie","1","personer",109
"befolkning_innvandringsgrunn",2014,"28","annet","1","personer",45
"befolkning_innvandringsgrunn",2014,"28","uoppgitt","1","personer",130
"befolkning_innvandringsgrunn",2014,"28","alle","0","personer",833
"befolkning_innvandringsgrunn",2014,"28","arbeid","0","personer",106
"befolkning_innvandringsgrunn",2014,"28","flukt","0","personer",295
"befolkning_innvandringsgrunn",2014,"28","familie","0","personer",217
"befolkning_innvandringsgrunn",2014,"28","annet","0","personer",64
"befolkning_innvandringsgrunn",2014,"28","uoppgitt","0","personer",151
"befolkning_innvandringsgrunn",2014,"29","alle","alle","personer",1711
"befolkning_innvandringsgrunn",2014,"29","arbeid","alle","personer",362
"befolkning_innvandringsgrunn",2014,"29","flukt","alle","personer",520
"befolkning_innvandringsgrunn",2014,"29","familie","alle","personer",384
"befolkning_innvandringsgrunn",2014,"29","annet","alle","personer",61
"befolkning_innvandringsgrunn",2014,"29","uoppgitt","alle","personer",384
"befolkning_innvandringsgrunn",2014,"29","alle","1","personer",868
"befolkning_innvandringsgrunn",2014,"29","arbeid","1","personer",277
"befolkning_innvandringsgrunn",2014,"29","flukt","1","personer",284
"befolkning_innvandringsgrunn",2014,"29","familie","1","personer",109
"befolkning_innvandringsgrunn",2014,"29","annet","1","personer",21
"befolkning_innvandringsgrunn",2014,"29","uoppgitt","1","personer",177
"befolkning_innvandringsgrunn",2014,"29","alle","0","personer",843
"befolkning_innvandringsgrunn",2014,"29","arbeid","0","personer",85
"befolkning_innvandringsgrunn",2014,"29","flukt","0","personer",236
"befolkning_innvandringsgrunn",2014,"29","familie","0","personer",275
"befolkning_innvandringsgrunn",2014,"29","annet","0","personer",40
"befolkning_innvandringsgrunn",2014,"29","uoppgitt","0","personer",207
"befolkning_innvandringsgrunn",2014,"30","alle","alle","personer",1046
"befolkning_innvandringsgrunn",2014,"30","arbeid","alle","personer",314
"befolkning_innvandringsgrunn",2014,"30","flukt","alle","personer",155
"befolkning_innvandringsgrunn",2014,"30","familie","alle","personer",298
"befolkning_innvandringsgrunn",2014,"30","annet","alle","personer",37
"befolkning_innvandringsgrunn",2014,"30","uoppgitt","alle","personer",242
"befolkning_innvandringsgrunn",2014,"30","alle","1","personer",503
"befolkning_innvandringsgrunn",2014,"30","arbeid","1","personer",221
"befolkning_innvandringsgrunn",2014,"30","flukt","1","personer",72
"befolkning_innvandringsgrunn",2014,"30","familie","1","personer",82
"befolkning_innvandringsgrunn",2014,"30","annet","1","personer",13
"befolkning_innvandringsgrunn",2014,"30","uoppgitt","1","personer",115
"befolkning_innvandringsgrunn",2014,"30","alle","0","personer",543
"befolkning_innvandringsgrunn",2014,"30","arbeid","0","personer",93
"befolkning_innvandringsgrunn",2014,"30","flukt","0","personer",83
"befolkning_innvandringsgrunn",2014,"30","familie","0","personer",216
"befolkning_innvandringsgrunn",2014,"30","annet","0","personer",24
"befolkning_innvandringsgrunn",2014,"30","uoppgitt","0","personer",127
"befolkning_innvandringsgrunn",2014,"31","alle","alle","personer",708
"befolkning_innvandringsgrunn",2014,"31","arbeid","alle","personer",138
"befolkning_innvandringsgrunn",2014,"31","flukt","alle","personer",257
"befolkning_innvandringsgrunn",2014,"31","familie","alle","personer",161
"befolkning_innvandringsgrunn",2014,"31","annet","alle","personer",9
"befolkning_innvandringsgrunn",2014,"31","uoppgitt","alle","personer",143
"befolkning_innvandringsgrunn",2014,"31","alle","1","personer",350
"befolkning_innvandringsgrunn",2014,"31","arbeid","1","personer",106
"befolkning_innvandringsgrunn",2014,"31","flukt","1","personer",126
"befolkning_innvandringsgrunn",2014,"31","familie","1","personer",47
"befolkning_innvandringsgrunn",2014,"31","annet","1","personer",4
"befolkning_innvandringsgrunn",2014,"31","uoppgitt","1","personer",67
"befolkning_innvandringsgrunn",2014,"31","alle","0","personer",358
"befolkning_innvandringsgrunn",2014,"31","arbeid","0","personer",32
"befolkning_innvandringsgrunn",2014,"31","flukt","0","personer",131
"befolkning_innvandringsgrunn",2014,"31","familie","0","personer",114
"befolkning_innvandringsgrunn",2014,"31","annet","0","personer",5
"befolkning_innvandringsgrunn",2014,"31","uoppgitt","0","personer",76
"befolkning_innvandringsgrunn",2014,"32","alle","alle","personer",9007
"befolkning_innvandringsgrunn",2014,"32","arbeid","alle","personer",1993
"befolkning_innvandringsgrunn",2014,"32","flukt","alle","personer",2601
"befolkning_innvandringsgrunn",2014,"32","familie","alle","personer",2216
"befolkning_innvandringsgrunn",2014,"32","annet","alle","personer",299
"befolkning_innvandringsgrunn",2014,"32","uoppgitt","alle","personer",1898
"befolkning_innvandringsgrunn",2014,"32","alle","1","personer",4627
"befolkning_innvandringsgrunn",2014,"32","arbeid","1","personer",1506
"befolkning_innvandringsgrunn",2014,"32","flukt","1","personer",1361
"befolkning_innvandringsgrunn",2014,"32","familie","1","personer",684
"befolkning_innvandringsgrunn",2014,"32","annet","1","personer",124
"befolkning_innvandringsgrunn",2014,"32","uoppgitt","1","personer",952
"befolkning_innvandringsgrunn",2014,"32","alle","0","personer",4380
"befolkning_innvandringsgrunn",2014,"32","arbeid","0","personer",487
"befolkning_innvandringsgrunn",2014,"32","flukt","0","personer",1240
"befolkning_innvandringsgrunn",2014,"32","familie","0","personer",1532
"befolkning_innvandringsgrunn",2014,"32","annet","0","personer",175
"befolkning_innvandringsgrunn",2014,"32","uoppgitt","0","personer",946
"befolkning_innvandringsgrunn",2014,"33","alle","alle","personer",3164
"befolkning_innvandringsgrunn",2014,"33","arbeid","alle","personer",654
"befolkning_innvandringsgrunn",2014,"33","flukt","alle","personer",961
"befolkning_innvandringsgrunn",2014,"33","familie","alle","personer",836
"befolkning_innvandringsgrunn",2014,"33","annet","alle","personer",81
"befolkning_innvandringsgrunn",2014,"33","uoppgitt","alle","personer",632
"befolkning_innvandringsgrunn",2014,"33","alle","1","personer",1536
"befolkning_innvandringsgrunn",2014,"33","arbeid","1","personer",486
"befolkning_innvandringsgrunn",2014,"33","flukt","1","personer",501
"befolkning_innvandringsgrunn",2014,"33","familie","1","personer",229
"befolkning_innvandringsgrunn",2014,"33","annet","1","personer",23
"befolkning_innvandringsgrunn",2014,"33","uoppgitt","1","personer",297
"befolkning_innvandringsgrunn",2014,"33","alle","0","personer",1628
"befolkning_innvandringsgrunn",2014,"33","arbeid","0","personer",168
"befolkning_innvandringsgrunn",2014,"33","flukt","0","personer",460
"befolkning_innvandringsgrunn",2014,"33","familie","0","personer",607
"befolkning_innvandringsgrunn",2014,"33","annet","0","personer",58
"befolkning_innvandringsgrunn",2014,"33","uoppgitt","0","personer",335
"befolkning_innvandringsgrunn",2014,"34","alle","alle","personer",2336
"befolkning_innvandringsgrunn",2014,"34","arbeid","alle","personer",524
"befolkning_innvandringsgrunn",2014,"34","flukt","alle","personer",681
"befolkning_innvandringsgrunn",2014,"34","familie","alle","personer",632
"befolkning_innvandringsgrunn",2014,"34","annet","alle","personer",42
"befolkning_innvandringsgrunn",2014,"34","uoppgitt","alle","personer",457
"befolkning_innvandringsgrunn",2014,"34","alle","1","personer",1151
"befolkning_innvandringsgrunn",2014,"34","arbeid","1","personer",401
"befolkning_innvandringsgrunn",2014,"34","flukt","1","personer",344
"befolkning_innvandringsgrunn",2014,"34","familie","1","personer",174
"befolkning_innvandringsgrunn",2014,"34","annet","1","personer",14
"befolkning_innvandringsgrunn",2014,"34","uoppgitt","1","personer",218
"befolkning_innvandringsgrunn",2014,"34","alle","0","personer",1185
"befolkning_innvandringsgrunn",2014,"34","arbeid","0","personer",123
"befolkning_innvandringsgrunn",2014,"34","flukt","0","personer",337
"befolkning_innvandringsgrunn",2014,"34","familie","0","personer",458
"befolkning_innvandringsgrunn",2014,"34","annet","0","personer",28
"befolkning_innvandringsgrunn",2014,"34","uoppgitt","0","personer",239
"befolkning_innvandringsgrunn",2014,"35","alle","alle","personer",15437
"befolkning_innvandringsgrunn",2014,"35","arbeid","alle","personer",2424
"befolkning_innvandringsgrunn",2014,"35","flukt","alle","personer",5360
"befolkning_innvandringsgrunn",2014,"35","familie","alle","personer",2954
"befolkning_innvandringsgrunn",2014,"35","annet","alle","personer",536
"befolkning_innvandringsgrunn",2014,"35","uoppgitt","alle","personer",4163
"befolkning_innvandringsgrunn",2014,"35","alle","1","personer",8001
"befolkning_innvandringsgrunn",2014,"35","arbeid","1","personer",1856
"befolkning_innvandringsgrunn",2014,"35","flukt","1","personer",2803
"befolkning_innvandringsgrunn",2014,"35","familie","1","personer",961
"befolkning_innvandringsgrunn",2014,"35","annet","1","personer",203
"befolkning_innvandringsgrunn",2014,"35","uoppgitt","1","personer",2178
"befolkning_innvandringsgrunn",2014,"35","alle","0","personer",7436
"befolkning_innvandringsgrunn",2014,"35","arbeid","0","personer",568
"befolkning_innvandringsgrunn",2014,"35","flukt","0","personer",2557
"befolkning_innvandringsgrunn",2014,"35","familie","0","personer",1993
"befolkning_innvandringsgrunn",2014,"35","annet","0","personer",333
"befolkning_innvandringsgrunn",2014,"35","uoppgitt","0","personer",1985
"befolkning_innvandringsgrunn",2014,"36","alle","alle","personer",2195
"befolkning_innvandringsgrunn",2014,"36","arbeid","alle","personer",719
"befolkning_innvandringsgrunn",2014,"36","flukt","alle","personer",456
"befolkning_innvandringsgrunn",2014,"36","familie","alle","personer",616
"befolkning_innvandringsgrunn",2014,"36","annet","alle","personer",29
"befolkning_innvandringsgrunn",2014,"36","uoppgitt","alle","personer",375
"befolkning_innvandringsgrunn",2014,"36","alle","1","personer",1176
"befolkning_innvandringsgrunn",2014,"36","arbeid","1","personer",561
"befolkning_innvandringsgrunn",2014,"36","flukt","1","personer",219
"befolkning_innvandringsgrunn",2014,"36","familie","1","personer",179
"befolkning_innvandringsgrunn",2014,"36","annet","1","personer",8
