"aar","bydel_nr","vreg_9","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","030199","norden","prosent","64.5","sysselsatte_land","NULL","NULL","NULL"
"2013","030199","vest_europa","personer","137","sysselsatte_land","NULL","NULL","NULL"
"2013","030199","vest_europa","prosent","31.5","sysselsatte_land","NULL","NULL","NULL"
"2013","030199","eu_ost_europa","personer","325","sysselsatte_land","NULL","NULL","NULL"
"2013","030199","eu_ost_europa","prosent","35.2","sysselsatte_land","NULL","NULL","NULL"
"2013","030199","ost_europa_ellers","personer","47","sysselsatte_land","NULL","NULL","NULL"
"2013","030199","ost_europa_ellers","prosent","37.6","sysselsatte_land","NULL","NULL","NULL"
"2013","030199","nord_amerika_oseania","personer","27","sysselsatte_land","NULL","NULL","NULL"
"2013","030199","nord_amerika_oseania","prosent","47.4","sysselsatte_land","NULL","NULL","NULL"
"2013","030199","asia","personer","288","sysselsatte_land","NULL","NULL","NULL"
"2013","030199","asia","prosent","35.6","sysselsatte_land","NULL","NULL","NULL"
"2013","030199","afrika","personer","120","sysselsatte_land","NULL","NULL","NULL"
"2013","030199","afrika","prosent","22.6","sysselsatte_land","NULL","NULL","NULL"
"2013","030199","sor_og_mellom_amerika","personer","33","sysselsatte_land","NULL","NULL","NULL"
"2013","030199","sor_og_mellom_amerika","prosent","30.8","sysselsatte_land","NULL","NULL","NULL"
"2013","NULL","alle","personer","349803","sysselsatte_land","00","NULL","NULL"
"2013","NULL","alle","prosent","66.8","sysselsatte_land","00","NULL","NULL"
"2013","NULL","norden","personer","46290","sysselsatte_land","00","NULL","NULL"
"2013","NULL","norden","prosent","81.8","sysselsatte_land","00","NULL","NULL"
"2013","NULL","vest_europa","personer","39995","sysselsatte_land","00","NULL","NULL"
"2013","NULL","vest_europa","prosent","76.2","sysselsatte_land","00","NULL","NULL"
"2013","NULL","eu_ost_europa","personer","101711","sysselsatte_land","00","NULL","NULL"
"2013","NULL","eu_ost_europa","prosent","75.1","sysselsatte_land","00","NULL","NULL"
"2013","NULL","ost_europa_ellers","personer","29309","sysselsatte_land","00","NULL","NULL"
"2013","NULL","ost_europa_ellers","prosent","66.3","sysselsatte_land","00","NULL","NULL"
"2013","NULL","nord_amerika_oseania","personer","6438","sysselsatte_land","00","NULL","NULL"
"2013","NULL","nord_amerika_oseania","prosent","70.8","sysselsatte_land","00","NULL","NULL"
"2013","NULL","asia","personer","88485","sysselsatte_land","00","NULL","NULL"
"2013","NULL","asia","prosent","58.5","sysselsatte_land","00","NULL","NULL"
"2013","NULL","afrika","personer","26124","sysselsatte_land","00","NULL","NULL"
"2013","NULL","afrika","prosent","45.5","sysselsatte_land","00","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","11451","sysselsatte_land","00","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","66.4","sysselsatte_land","00","NULL","NULL"
"2013","NULL","alle","personer","16133","sysselsatte_land","01","NULL","NULL"
"2013","NULL","alle","prosent","60.3","sysselsatte_land","01","NULL","NULL"
"2013","NULL","norden","personer","2264","sysselsatte_land","01","NULL","NULL"
"2013","NULL","norden","prosent","76.9","sysselsatte_land","01","NULL","NULL"
"2013","NULL","vest_europa","personer","1099","sysselsatte_land","01","NULL","NULL"
"2013","NULL","vest_europa","prosent","71","sysselsatte_land","01","NULL","NULL"
"2013","NULL","eu_ost_europa","personer","5084","sysselsatte_land","01","NULL","NULL"
"2013","NULL","eu_ost_europa","prosent","72.5","sysselsatte_land","01","NULL","NULL"
"2013","NULL","ost_europa_ellers","personer","2291","sysselsatte_land","01","NULL","NULL"
"2013","NULL","ost_europa_ellers","prosent","56.2","sysselsatte_land","01","NULL","NULL"
"2013","NULL","nord_amerika_oseania","personer","179","sysselsatte_land","01","NULL","NULL"
"2013","NULL","nord_amerika_oseania","prosent","67","sysselsatte_land","01","NULL","NULL"
"2013","NULL","asia","personer","3958","sysselsatte_land","01","NULL","NULL"
"2013","NULL","asia","prosent","49.7","sysselsatte_land","01","NULL","NULL"
"2013","NULL","afrika","personer","910","sysselsatte_land","01","NULL","NULL"
"2013","NULL","afrika","prosent","37.6","sysselsatte_land","01","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","348","sysselsatte_land","01","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","65.5","sysselsatte_land","01","NULL","NULL"
"2013","NULL","alle","personer","46519","sysselsatte_land","02","NULL","NULL"
"2013","NULL","alle","prosent","69.7","sysselsatte_land","02","NULL","NULL"
"2013","NULL","norden","personer","7355","sysselsatte_land","02","NULL","NULL"
"2013","NULL","norden","prosent","85.5","sysselsatte_land","02","NULL","NULL"
"2013","NULL","vest_europa","personer","4847","sysselsatte_land","02","NULL","NULL"
"2013","NULL","vest_europa","prosent","78.8","sysselsatte_land","02","NULL","NULL"
"2013","NULL","eu_ost_europa","personer","12863","sysselsatte_land","02","NULL","NULL"
"2013","NULL","eu_ost_europa","prosent","72.4","sysselsatte_land","02","NULL","NULL"
"2013","NULL","ost_europa_ellers","personer","3341","sysselsatte_land","02","NULL","NULL"
"2013","NULL","ost_europa_ellers","prosent","67.3","sysselsatte_land","02","NULL","NULL"
"2013","NULL","nord_amerika_oseania","personer","925","sysselsatte_land","02","NULL","NULL"
"2013","NULL","nord_amerika_oseania","prosent","75.6","sysselsatte_land","02","NULL","NULL"
"2013","NULL","asia","personer","13235","sysselsatte_land","02","NULL","NULL"
"2013","NULL","asia","prosent","62.2","sysselsatte_land","02","NULL","NULL"
"2013","NULL","afrika","personer","2653","sysselsatte_land","02","NULL","NULL"
"2013","NULL","afrika","prosent","54.4","sysselsatte_land","02","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","1300","sysselsatte_land","02","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","69.3","sysselsatte_land","02","NULL","NULL"
"2013","NULL","alle","personer","85579","sysselsatte_land","03","NULL","NULL"
"2013","NULL","alle","prosent","64.5","sysselsatte_land","03","NULL","NULL"
"2013","NULL","norden","personer","13851","sysselsatte_land","03","NULL","NULL"
"2013","NULL","norden","prosent","84.3","sysselsatte_land","03","NULL","NULL"
"2013","NULL","vest_europa","personer","8095","sysselsatte_land","03","NULL","NULL"
"2013","NULL","vest_europa","prosent","75.6","sysselsatte_land","03","NULL","NULL"
"2013","NULL","eu_ost_europa","personer","14688","sysselsatte_land","03","NULL","NULL"
"2013","NULL","eu_ost_europa","prosent","71.8","sysselsatte_land","03","NULL","NULL"
"2013","NULL","ost_europa_ellers","personer","6427","sysselsatte_land","03","NULL","NULL"
"2013","NULL","ost_europa_ellers","prosent","66.6","sysselsatte_land","03","NULL","NULL"
"2013","NULL","nord_amerika_oseania","personer","1608","sysselsatte_land","03","NULL","NULL"
"2013","NULL","nord_amerika_oseania","prosent","72","sysselsatte_land","03","NULL","NULL"
"2013","NULL","asia","personer","28136","sysselsatte_land","03","NULL","NULL"
"2013","NULL","asia","prosent","57.7","sysselsatte_land","03","NULL","NULL"
"2013","NULL","afrika","personer","9503","sysselsatte_land","03","NULL","NULL"
"2013","NULL","afrika","prosent","48.8","sysselsatte_land","03","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","3271","sysselsatte_land","03","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","66.8","sysselsatte_land","03","NULL","NULL"
"2013","NULL","alle","personer","7014","sysselsatte_land","04","NULL","NULL"
"2013","NULL","alle","prosent","61.1","sysselsatte_land","04","NULL","NULL"
"2013","NULL","norden","personer","1185","sysselsatte_land","04","NULL","NULL"
"2013","NULL","norden","prosent","74.1","sysselsatte_land","04","NULL","NULL"
"2013","NULL","vest_europa","personer","809","sysselsatte_land","04","NULL","NULL"
"2013","NULL","vest_europa","prosent","73.3","sysselsatte_land","04","NULL","NULL"
"2013","NULL","eu_ost_europa","personer","2182","sysselsatte_land","04","NULL","NULL"
"2013","NULL","eu_ost_europa","prosent","71.4","sysselsatte_land","04","NULL","NULL"
"2013","NULL","ost_europa_ellers","personer","636","sysselsatte_land","04","NULL","NULL"
"2013","NULL","ost_europa_ellers","prosent","59","sysselsatte_land","04","NULL","NULL"
"2013","NULL","nord_amerika_oseania","personer","100","sysselsatte_land","04","NULL","NULL"
"2013","NULL","nord_amerika_oseania","prosent","63.3","sysselsatte_land","04","NULL","NULL"
"2013","NULL","asia","personer","1482","sysselsatte_land","04","NULL","NULL"
"2013","NULL","asia","prosent","53.8","sysselsatte_land","04","NULL","NULL"
"2013","NULL","afrika","personer","475","sysselsatte_land","04","NULL","NULL"
"2013","NULL","afrika","prosent","32.1","sysselsatte_land","04","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","145","sysselsatte_land","04","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","57.3","sysselsatte_land","04","NULL","NULL"
"2013","NULL","alle","personer","7310","sysselsatte_land","05","NULL","NULL"
"2013","NULL","alle","prosent","64.1","sysselsatte_land","05","NULL","NULL"
"2013","NULL","norden","personer","915","sysselsatte_land","05","NULL","NULL"
"2013","NULL","norden","prosent","80.3","sysselsatte_land","05","NULL","NULL"
"2013","NULL","vest_europa","personer","863","sysselsatte_land","05","NULL","NULL"
"2013","NULL","vest_europa","prosent","75.4","sysselsatte_land","05","NULL","NULL"
"2013","NULL","eu_ost_europa","personer","2613","sysselsatte_land","05","NULL","NULL"
"2013","NULL","eu_ost_europa","prosent","74.7","sysselsatte_land","05","NULL","NULL"
"2013","NULL","ost_europa_ellers","personer","759","sysselsatte_land","05","NULL","NULL"
"2013","NULL","ost_europa_ellers","prosent","65.9","sysselsatte_land","05","NULL","NULL"
"2013","NULL","nord_amerika_oseania","personer","102","sysselsatte_land","05","NULL","NULL"
"2013","NULL","nord_amerika_oseania","prosent","73.9","sysselsatte_land","05","NULL","NULL"
"2013","NULL","asia","personer","1438","sysselsatte_land","05","NULL","NULL"
"2013","NULL","asia","prosent","55.4","sysselsatte_land","05","NULL","NULL"
"2013","NULL","afrika","personer","481","sysselsatte_land","05","NULL","NULL"
"2013","NULL","afrika","prosent","31.4","sysselsatte_land","05","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","139","sysselsatte_land","05","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","69.2","sysselsatte_land","05","NULL","NULL"
"2013","NULL","alle","personer","20455","sysselsatte_land","06","NULL","NULL"
"2013","NULL","alle","prosent","67.4","sysselsatte_land","06","NULL","NULL"
"2013","NULL","norden","personer","2467","sysselsatte_land","06","NULL","NULL"
"2013","NULL","norden","prosent","82.8","sysselsatte_land","06","NULL","NULL"
"2013","NULL","vest_europa","personer","2062","sysselsatte_land","06","NULL","NULL"
"2013","NULL","vest_europa","prosent","79.3","sysselsatte_land","06","NULL","NULL"
"2013","NULL","eu_ost_europa","personer","6798","sysselsatte_land","06","NULL","NULL"
"2013","NULL","eu_ost_europa","prosent","75.5","sysselsatte_land","06","NULL","NULL"
"2013","NULL","ost_europa_ellers","personer","1871","sysselsatte_land","06","NULL","NULL"
"2013","NULL","ost_europa_ellers","prosent","68.7","sysselsatte_land","06","NULL","NULL"
"2013","NULL","nord_amerika_oseania","personer","274","sysselsatte_land","06","NULL","NULL"
"2013","NULL","nord_amerika_oseania","prosent","70.1","sysselsatte_land","06","NULL","NULL"
"2013","NULL","asia","personer","5339","sysselsatte_land","06","NULL","NULL"
"2013","NULL","asia","prosent","56.6","sysselsatte_land","06","NULL","NULL"
"2013","NULL","afrika","personer","1088","sysselsatte_land","06","NULL","NULL"
"2013","NULL","afrika","prosent","45","sysselsatte_land","06","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","556","sysselsatte_land","06","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","69.8","sysselsatte_land","06","NULL","NULL"
"2013","NULL","alle","personer","12986","sysselsatte_land","07","NULL","NULL"
"2013","NULL","alle","prosent","66","sysselsatte_land","07","NULL","NULL"
"2013","NULL","norden","personer","1694","sysselsatte_land","07","NULL","NULL"
"2013","NULL","norden","prosent","78.7","sysselsatte_land","07","NULL","NULL"
"2013","NULL","vest_europa","personer","1458","sysselsatte_land","07","NULL","NULL"
"2013","NULL","vest_europa","prosent","75.9","sysselsatte_land","07","NULL","NULL"
"2013","NULL","eu_ost_europa","personer","4462","sysselsatte_land","07","NULL","NULL"
"2013","NULL","eu_ost_europa","prosent","75.5","sysselsatte_land","07","NULL","NULL"
"2013","NULL","ost_europa_ellers","personer","1348","sysselsatte_land","07","NULL","NULL"
"2013","NULL","ost_europa_ellers","prosent","63.3","sysselsatte_land","07","NULL","NULL"
"2013","NULL","nord_amerika_oseania","personer","216","sysselsatte_land","07","NULL","NULL"
"2013","NULL","nord_amerika_oseania","prosent","64.7","sysselsatte_land","07","NULL","NULL"
"2013","NULL","asia","personer","2905","sysselsatte_land","07","NULL","NULL"
"2013","NULL","asia","prosent","54.9","sysselsatte_land","07","NULL","NULL"
"2013","NULL","afrika","personer","608","sysselsatte_land","07","NULL","NULL"
"2013","NULL","afrika","prosent","41.9","sysselsatte_land","07","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","295","sysselsatte_land","07","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","60.8","sysselsatte_land","07","NULL","NULL"
"2013","NULL","alle","personer","7505","sysselsatte_land","08","NULL","NULL"
"2013","NULL","alle","prosent","60.1","sysselsatte_land","08","NULL","NULL"
"2013","NULL","norden","personer","844","sysselsatte_land","08","NULL","NULL"
"2013","NULL","norden","prosent","72.4","sysselsatte_land","08","NULL","NULL"
"2013","NULL","vest_europa","personer","964","sysselsatte_land","08","NULL","NULL"
"2013","NULL","vest_europa","prosent","72.6","sysselsatte_land","08","NULL","NULL"
"2013","NULL","eu_ost_europa","personer","2028","sysselsatte_land","08","NULL","NULL"
"2013","NULL","eu_ost_europa","prosent","73.2","sysselsatte_land","08","NULL","NULL"
"2013","NULL","ost_europa_ellers","personer","793","sysselsatte_land","08","NULL","NULL"
"2013","NULL","ost_europa_ellers","prosent","60","sysselsatte_land","08","NULL","NULL"
"2013","NULL","nord_amerika_oseania","personer","98","sysselsatte_land","08","NULL","NULL"
"2013","NULL","nord_amerika_oseania","prosent","58.7","sysselsatte_land","08","NULL","NULL"
"2013","NULL","asia","personer","1834","sysselsatte_land","08","NULL","NULL"
"2013","NULL","asia","prosent","52.9","sysselsatte_land","08","NULL","NULL"
"2013","NULL","afrika","personer","646","sysselsatte_land","08","NULL","NULL"
"2013","NULL","afrika","prosent","36","sysselsatte_land","08","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","298","sysselsatte_land","08","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","62.7","sysselsatte_land","08","NULL","NULL"
"2013","NULL","alle","personer","5275","sysselsatte_land","09","NULL","NULL"
"2013","NULL","alle","prosent","63.1","sysselsatte_land","09","NULL","NULL"
"2013","NULL","norden","personer","671","sysselsatte_land","09","NULL","NULL"
"2013","NULL","norden","prosent","74.1","sysselsatte_land","09","NULL","NULL"
"2013","NULL","vest_europa","personer","805","sysselsatte_land","09","NULL","NULL"
"2013","NULL","vest_europa","prosent","75.5","sysselsatte_land","09","NULL","NULL"
"2013","NULL","eu_ost_europa","personer","1648","sysselsatte_land","09","NULL","NULL"
"2013","NULL","eu_ost_europa","prosent","72","sysselsatte_land","09","NULL","NULL"
"2013","NULL","ost_europa_ellers","personer","494","sysselsatte_land","09","NULL","NULL"
"2013","NULL","ost_europa_ellers","prosent","61","sysselsatte_land","09","NULL","NULL"
"2013","NULL","nord_amerika_oseania","personer","117","sysselsatte_land","09","NULL","NULL"
"2013","NULL","nord_amerika_oseania","prosent","67.6","sysselsatte_land","09","NULL","NULL"
"2013","NULL","asia","personer","1157","sysselsatte_land","09","NULL","NULL"
"2013","NULL","asia","prosent","51.9","sysselsatte_land","09","NULL","NULL"
"2013","NULL","afrika","personer","265","sysselsatte_land","09","NULL","NULL"
"2013","NULL","afrika","prosent","38.2","sysselsatte_land","09","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","personer","118","sysselsatte_land","09","NULL","NULL"
"2013","NULL","sor_og_mellom_amerika","prosent","59.9","sysselsatte_land","09","NULL","NULL"
