"aar","fylke_nr","innvkat_3","arbeidsalder_18_69","enhet","tabellvariabel","tabell_navn","bydel_nr","naringsregion_nr","kommune_nr"
"2013","16","alle","18_29","personer","38494","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","16","alle","18_29","prosent","69.9","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","16","alle","30_54","personer","88032","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","16","alle","30_54","prosent","85","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","16","alle","55_69","personer","30929","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","16","alle","55_69","prosent","61.5","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","16","innvandrere","18_29","personer","4480","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","16","innvandrere","18_29","prosent","56","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","16","innvandrere","30_54","personer","10781","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","16","innvandrere","30_54","prosent","72.8","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","16","innvandrere","55_69","personer","1299","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","16","innvandrere","55_69","prosent","55.9","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","16","befolkningen_ellers","18_29","personer","34014","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","16","befolkningen_ellers","18_29","prosent","72.3","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","16","befolkningen_ellers","30_54","personer","77251","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","16","befolkningen_ellers","30_54","prosent","87","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","16","befolkningen_ellers","55_69","personer","29630","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","16","befolkningen_ellers","55_69","prosent","61.7","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","17","alle","18_29","personer","13991","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","17","alle","18_29","prosent","69.6","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","17","alle","30_54","personer","36103","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","17","alle","30_54","prosent","85.1","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","17","alle","55_69","personer","15285","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","17","alle","55_69","prosent","60.4","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","17","innvandrere","18_29","personer","933","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","17","innvandrere","18_29","prosent","48.6","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","17","innvandrere","30_54","personer","2940","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","17","innvandrere","30_54","prosent","69.7","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","17","innvandrere","55_69","personer","411","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","17","innvandrere","55_69","prosent","54.7","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","17","befolkningen_ellers","18_29","personer","13058","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","17","befolkningen_ellers","18_29","prosent","71.9","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","17","befolkningen_ellers","30_54","personer","33163","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","17","befolkningen_ellers","30_54","prosent","86.8","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","17","befolkningen_ellers","55_69","personer","14874","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","17","befolkningen_ellers","55_69","prosent","60.6","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","18","alle","18_29","personer","25597","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","18","alle","18_29","prosent","69.4","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","18","alle","30_54","personer","64350","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","18","alle","30_54","prosent","83.6","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","18","alle","55_69","personer","26307","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","18","alle","55_69","prosent","57.6","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","18","innvandrere","18_29","personer","2322","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","18","innvandrere","18_29","prosent","51.9","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","18","innvandrere","30_54","personer","5981","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","18","innvandrere","30_54","prosent","69.3","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","18","innvandrere","55_69","personer","862","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","18","innvandrere","55_69","prosent","58.4","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","18","befolkningen_ellers","18_29","personer","23275","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","18","befolkningen_ellers","18_29","prosent","71.9","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","18","befolkningen_ellers","30_54","personer","58369","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","18","befolkningen_ellers","30_54","prosent","85.4","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","18","befolkningen_ellers","55_69","personer","25445","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","18","befolkningen_ellers","55_69","prosent","57.6","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","19","alle","18_29","personer","19210","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","19","alle","18_29","prosent","71.3","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","19","alle","30_54","personer","45236","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","19","alle","30_54","prosent","83.7","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","19","alle","55_69","personer","17277","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","19","alle","55_69","prosent","59.9","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","19","innvandrere","18_29","personer","2008","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","19","innvandrere","18_29","prosent","56.1","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","19","innvandrere","30_54","personer","5179","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","19","innvandrere","30_54","prosent","73.8","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","19","innvandrere","55_69","personer","721","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","19","innvandrere","55_69","prosent","60.1","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","19","befolkningen_ellers","18_29","personer","17202","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","19","befolkningen_ellers","18_29","prosent","73.6","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","19","befolkningen_ellers","30_54","personer","40057","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","19","befolkningen_ellers","30_54","prosent","85.2","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","19","befolkningen_ellers","55_69","personer","16556","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","19","befolkningen_ellers","55_69","prosent","59.8","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","20","alle","18_29","personer","8813","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","20","alle","18_29","prosent","71.3","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","20","alle","30_54","personer","20850","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","20","alle","30_54","prosent","82.7","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","20","alle","55_69","personer","7582","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","20","alle","55_69","prosent","56.3","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","20","innvandrere","18_29","personer","1248","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","20","innvandrere","18_29","prosent","63.2","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","20","innvandrere","30_54","personer","3189","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","20","innvandrere","30_54","prosent","75.1","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","20","innvandrere","55_69","personer","541","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","20","innvandrere","55_69","prosent","58","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","20","befolkningen_ellers","18_29","personer","7565","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","20","befolkningen_ellers","18_29","prosent","72.9","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","20","befolkningen_ellers","30_54","personer","17661","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","20","befolkningen_ellers","30_54","prosent","84.3","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","20","befolkningen_ellers","55_69","personer","7041","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","20","befolkningen_ellers","55_69","prosent","56.1","sysselsatte_innvkat_alder","NULL","NULL","NULL"
"2013","NULL","alle","18_29","personer","89600","sysselsatte_innvkat_alder","000301","NULL","NULL"
"2013","NULL","alle","18_29","prosent","70.9","sysselsatte_innvkat_alder","000301","NULL","NULL"
"2013","NULL","alle","30_54","personer","195151","sysselsatte_innvkat_alder","000301","NULL","NULL"
"2013","NULL","alle","30_54","prosent","79.6","sysselsatte_innvkat_alder","000301","NULL","NULL"
"2013","NULL","alle","55_69","personer","52238","sysselsatte_innvkat_alder","000301","NULL","NULL"
"2013","NULL","alle","55_69","prosent","60","sysselsatte_innvkat_alder","000301","NULL","NULL"
"2013","NULL","innvandrere","18_29","personer","22565","sysselsatte_innvkat_alder","000301","NULL","NULL"
"2013","NULL","innvandrere","18_29","prosent","63.5","sysselsatte_innvkat_alder","000301","NULL","NULL"
"2013","NULL","innvandrere","30_54","personer","56722","sysselsatte_innvkat_alder","000301","NULL","NULL"
"2013","NULL","innvandrere","30_54","prosent","67.1","sysselsatte_innvkat_alder","000301","NULL","NULL"
"2013","NULL","innvandrere","55_69","personer","7418","sysselsatte_innvkat_alder","000301","NULL","NULL"
"2013","NULL","innvandrere","55_69","prosent","45","sysselsatte_innvkat_alder","000301","NULL","NULL"
"2013","NULL","befolkningen_ellers","18_29","personer","67035","sysselsatte_innvkat_alder","000301","NULL","NULL"
"2013","NULL","befolkningen_ellers","18_29","prosent","73.8","sysselsatte_innvkat_alder","000301","NULL","NULL"
"2013","NULL","befolkningen_ellers","30_54","personer","138429","sysselsatte_innvkat_alder","000301","NULL","NULL"
"2013","NULL","befolkningen_ellers","30_54","prosent","86.2","sysselsatte_innvkat_alder","000301","NULL","NULL"
"2013","NULL","befolkningen_ellers","55_69","personer","44820","sysselsatte_innvkat_alder","000301","NULL","NULL"
"2013","NULL","befolkningen_ellers","55_69","prosent","63.4","sysselsatte_innvkat_alder","000301","NULL","NULL"
"2013","NULL","alle","18_29","personer","8400","sysselsatte_innvkat_alder","030101","NULL","NULL"
"2013","NULL","alle","18_29","prosent","74.3","sysselsatte_innvkat_alder","030101","NULL","NULL"
"2013","NULL","alle","30_54","personer","16657","sysselsatte_innvkat_alder","030101","NULL","NULL"
"2013","NULL","alle","30_54","prosent","76.8","sysselsatte_innvkat_alder","030101","NULL","NULL"
"2013","NULL","alle","55_69","personer","2546","sysselsatte_innvkat_alder","030101","NULL","NULL"
"2013","NULL","alle","55_69","prosent","51.6","sysselsatte_innvkat_alder","030101","NULL","NULL"
"2013","NULL","innvandrere","18_29","personer","2415","sysselsatte_innvkat_alder","030101","NULL","NULL"
"2013","NULL","innvandrere","18_29","prosent","64.9","sysselsatte_innvkat_alder","030101","NULL","NULL"
"2013","NULL","innvandrere","30_54","personer","4832","sysselsatte_innvkat_alder","030101","NULL","NULL"
"2013","NULL","innvandrere","30_54","prosent","61.7","sysselsatte_innvkat_alder","030101","NULL","NULL"
"2013","NULL","innvandrere","55_69","personer","493","sysselsatte_innvkat_alder","030101","NULL","NULL"
"2013","NULL","innvandrere","55_69","prosent","36.3","sysselsatte_innvkat_alder","030101","NULL","NULL"
"2013","NULL","befolkningen_ellers","18_29","personer","5985","sysselsatte_innvkat_alder","030101","NULL","NULL"
"2013","NULL","befolkningen_ellers","18_29","prosent","78.9","sysselsatte_innvkat_alder","030101","NULL","NULL"
"2013","NULL","befolkningen_ellers","30_54","personer","11825","sysselsatte_innvkat_alder","030101","NULL","NULL"
"2013","NULL","befolkningen_ellers","30_54","prosent","85.3","sysselsatte_innvkat_alder","030101","NULL","NULL"
"2013","NULL","befolkningen_ellers","55_69","personer","2053","sysselsatte_innvkat_alder","030101","NULL","NULL"
"2013","NULL","befolkningen_ellers","55_69","prosent","57.4","sysselsatte_innvkat_alder","030101","NULL","NULL"
"2013","NULL","alle","18_29","personer","11961","sysselsatte_innvkat_alder","030102","NULL","NULL"
"2013","NULL","alle","18_29","prosent","78.9","sysselsatte_innvkat_alder","030102","NULL","NULL"
"2013","NULL","alle","30_54","personer","18111","sysselsatte_innvkat_alder","030102","NULL","NULL"
"2013","NULL","alle","30_54","prosent","79.6","sysselsatte_innvkat_alder","030102","NULL","NULL"
"2013","NULL","alle","55_69","personer","2445","sysselsatte_innvkat_alder","030102","NULL","NULL"
"2013","NULL","alle","55_69","prosent","54.4","sysselsatte_innvkat_alder","030102","NULL","NULL"
"2013","NULL","innvandrere","18_29","personer","3193","sysselsatte_innvkat_alder","030102","NULL","NULL"
"2013","NULL","innvandrere","18_29","prosent","72.1","sysselsatte_innvkat_alder","030102","NULL","NULL"
"2013","NULL","innvandrere","30_54","personer","5120","sysselsatte_innvkat_alder","030102","NULL","NULL"
"2013","NULL","innvandrere","30_54","prosent","66.3","sysselsatte_innvkat_alder","030102","NULL","NULL"
"2013","NULL","innvandrere","55_69","personer","490","sysselsatte_innvkat_alder","030102","NULL","NULL"
"2013","NULL","innvandrere","55_69","prosent","39.6","sysselsatte_innvkat_alder","030102","NULL","NULL"
"2013","NULL","befolkningen_ellers","18_29","personer","8768","sysselsatte_innvkat_alder","030102","NULL","NULL"
"2013","NULL","befolkningen_ellers","18_29","prosent","81.7","sysselsatte_innvkat_alder","030102","NULL","NULL"
"2013","NULL","befolkningen_ellers","30_54","personer","12991","sysselsatte_innvkat_alder","030102","NULL","NULL"
"2013","NULL","befolkningen_ellers","30_54","prosent","86.4","sysselsatte_innvkat_alder","030102","NULL","NULL"
"2013","NULL","befolkningen_ellers","55_69","personer","1955","sysselsatte_innvkat_alder","030102","NULL","NULL"
"2013","NULL","befolkningen_ellers","55_69","prosent","60","sysselsatte_innvkat_alder","030102","NULL","NULL"
"2013","NULL","alle","18_29","personer","8604","sysselsatte_innvkat_alder","030103","NULL","NULL"
"2013","NULL","alle","18_29","prosent","79.5","sysselsatte_innvkat_alder","030103","NULL","NULL"
"2013","NULL","alle","30_54","personer","13433","sysselsatte_innvkat_alder","030103","NULL","NULL"
"2013","NULL","alle","30_54","prosent","80.4","sysselsatte_innvkat_alder","030103","NULL","NULL"
"2013","NULL","alle","55_69","personer","1945","sysselsatte_innvkat_alder","030103","NULL","NULL"
"2013","NULL","alle","55_69","prosent","51.4","sysselsatte_innvkat_alder","030103","NULL","NULL"
"2013","NULL","innvandrere","18_29","personer","1428","sysselsatte_innvkat_alder","030103","NULL","NULL"
"2013","NULL","innvandrere","18_29","prosent","66.3","sysselsatte_innvkat_alder","030103","NULL","NULL"
"2013","NULL","innvandrere","30_54","personer","2695","sysselsatte_innvkat_alder","030103","NULL","NULL"
"2013","NULL","innvandrere","30_54","prosent","63.3","sysselsatte_innvkat_alder","030103","NULL","NULL"
"2013","NULL","innvandrere","55_69","personer","295","sysselsatte_innvkat_alder","030103","NULL","NULL"
"2013","NULL","innvandrere","55_69","prosent","38.4","sysselsatte_innvkat_alder","030103","NULL","NULL"
"2013","NULL","befolkningen_ellers","18_29","personer","7176","sysselsatte_innvkat_alder","030103","NULL","NULL"
"2013","NULL","befolkningen_ellers","18_29","prosent","82.8","sysselsatte_innvkat_alder","030103","NULL","NULL"
"2013","NULL","befolkningen_ellers","30_54","personer","10738","sysselsatte_innvkat_alder","030103","NULL","NULL"
"2013","NULL","befolkningen_ellers","30_54","prosent","86.2","sysselsatte_innvkat_alder","030103","NULL","NULL"
"2013","NULL","befolkningen_ellers","55_69","personer","1650","sysselsatte_innvkat_alder","030103","NULL","NULL"
"2013","NULL","befolkningen_ellers","55_69","prosent","54.7","sysselsatte_innvkat_alder","030103","NULL","NULL"
"2013","NULL","alle","18_29","personer","9125","sysselsatte_innvkat_alder","030104","NULL","NULL"
"2013","NULL","alle","18_29","prosent","79.5","sysselsatte_innvkat_alder","030104","NULL","NULL"
"2013","NULL","alle","30_54","personer","11774","sysselsatte_innvkat_alder","030104","NULL","NULL"
"2013","NULL","alle","30_54","prosent","81.7","sysselsatte_innvkat_alder","030104","NULL","NULL"
"2013","NULL","alle","55_69","personer","2212","sysselsatte_innvkat_alder","030104","NULL","NULL"
"2013","NULL","alle","55_69","prosent","63.4","sysselsatte_innvkat_alder","030104","NULL","NULL"
"2013","NULL","innvandrere","18_29","personer","1935","sysselsatte_innvkat_alder","030104","NULL","NULL"
"2013","NULL","innvandrere","18_29","prosent","73.1","sysselsatte_innvkat_alder","030104","NULL","NULL"
"2013","NULL","innvandrere","30_54","personer","3105","sysselsatte_innvkat_alder","030104","NULL","NULL"
"2013","NULL","innvandrere","30_54","prosent","71.5","sysselsatte_innvkat_alder","030104","NULL","NULL"
