tabell_navn;aar;fylke_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2013-2014;17;0;alle;NULL;NULL;person;847
grunnskolepoeng;2013-2014;17;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42,4
grunnskolepoeng;2013-2014;17;0;bef_u_innv_og_norskf;NULL;NULL;person;802
grunnskolepoeng;2013-2014;17;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,2
grunnskolepoeng;2013-2014;17;0;befolkningen_ellers;NULL;NULL;person;806
grunnskolepoeng;2013-2014;17;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;17;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;17;0;innvandrere;1;7+;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;17;0;innvandrere;1;7+;person;3
grunnskolepoeng;2013-2014;17;0;innvandrere;1;alle;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;17;0;innvandrere;1;alle;person;3
grunnskolepoeng;2013-2014;17;0;innvandrere;2;0_6;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;17;0;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;17;0;innvandrere;2;7+;grunnskolepoeng;33,8
grunnskolepoeng;2013-2014;17;0;innvandrere;2;7+;person;33
grunnskolepoeng;2013-2014;17;0;innvandrere;2;alle;grunnskolepoeng;35,2
grunnskolepoeng;2013-2014;17;0;innvandrere;2;alle;person;36
grunnskolepoeng;2013-2014;17;0;innvandrere;alle;0_6;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;17;0;innvandrere;alle;0_6;person;6
grunnskolepoeng;2013-2014;17;0;innvandrere;alle;7+;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;17;0;innvandrere;alle;7+;person;34
grunnskolepoeng;2013-2014;17;0;innvandrere;alle;alle;grunnskolepoeng;35,6
grunnskolepoeng;2013-2014;17;0;innvandrere;alle;alle;person;40
grunnskolepoeng;2013-2014;17;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;17;0;norskfodte_m_innvf;NULL;NULL;person;9
grunnskolepoeng;2013-2014;18;alle;alle;NULL;NULL;grunnskolepoeng;40,2
grunnskolepoeng;2013-2014;18;alle;alle;NULL;NULL;person;3032
grunnskolepoeng;2013-2014;18;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2013-2014;18;alle;bef_u_innv_og_norskf;NULL;NULL;person;2833
grunnskolepoeng;2013-2014;18;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2013-2014;18;alle;befolkningen_ellers;NULL;NULL;person;2851
grunnskolepoeng;2013-2014;18;alle;innvandrere;1;0_6;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;18;alle;innvandrere;1;0_6;person;9
grunnskolepoeng;2013-2014;18;alle;innvandrere;1;7+;grunnskolepoeng;40,2
grunnskolepoeng;2013-2014;18;alle;innvandrere;1;7+;person;45
grunnskolepoeng;2013-2014;18;alle;innvandrere;1;alle;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;18;alle;innvandrere;1;alle;person;49
grunnskolepoeng;2013-2014;18;alle;innvandrere;2;0_6;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;18;alle;innvandrere;2;0_6;person;20
grunnskolepoeng;2013-2014;18;alle;innvandrere;2;7+;grunnskolepoeng;33,8
grunnskolepoeng;2013-2014;18;alle;innvandrere;2;7+;person;104
grunnskolepoeng;2013-2014;18;alle;innvandrere;2;alle;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;18;alle;innvandrere;2;alle;person;124
grunnskolepoeng;2013-2014;18;alle;innvandrere;alle;0_6;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;18;alle;innvandrere;alle;0_6;person;27
grunnskolepoeng;2013-2014;18;alle;innvandrere;alle;7+;grunnskolepoeng;35,8
grunnskolepoeng;2013-2014;18;alle;innvandrere;alle;7+;person;148
grunnskolepoeng;2013-2014;18;alle;innvandrere;alle;alle;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;18;alle;innvandrere;alle;alle;person;177
grunnskolepoeng;2013-2014;18;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;18;alle;norskfodte_m_innvf;NULL;NULL;person;14
grunnskolepoeng;2013-2014;18;1;alle;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;18;1;alle;NULL;NULL;person;1570
grunnskolepoeng;2013-2014;18;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;18;1;bef_u_innv_og_norskf;NULL;NULL;person;1466
grunnskolepoeng;2013-2014;18;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;18;1;befolkningen_ellers;NULL;NULL;person;1477
grunnskolepoeng;2013-2014;18;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;18;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;18;1;innvandrere;1;7+;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;18;1;innvandrere;1;7+;person;20
grunnskolepoeng;2013-2014;18;1;innvandrere;1;alle;grunnskolepoeng;40,2
grunnskolepoeng;2013-2014;18;1;innvandrere;1;alle;person;24
grunnskolepoeng;2013-2014;18;1;innvandrere;2;0_6;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;18;1;innvandrere;2;0_6;person;16
grunnskolepoeng;2013-2014;18;1;innvandrere;2;7+;grunnskolepoeng;33
grunnskolepoeng;2013-2014;18;1;innvandrere;2;7+;person;50
grunnskolepoeng;2013-2014;18;1;innvandrere;2;alle;grunnskolepoeng;33,8
grunnskolepoeng;2013-2014;18;1;innvandrere;2;alle;person;60
grunnskolepoeng;2013-2014;18;1;innvandrere;alle;0_6;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;18;1;innvandrere;alle;0_6;person;17
grunnskolepoeng;2013-2014;18;1;innvandrere;alle;7+;grunnskolepoeng;35
grunnskolepoeng;2013-2014;18;1;innvandrere;alle;7+;person;71
grunnskolepoeng;2013-2014;18;1;innvandrere;alle;alle;grunnskolepoeng;35,8
grunnskolepoeng;2013-2014;18;1;innvandrere;alle;alle;person;86
grunnskolepoeng;2013-2014;18;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;41
grunnskolepoeng;2013-2014;18;1;norskfodte_m_innvf;NULL;NULL;person;9
grunnskolepoeng;2013-2014;18;0;alle;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2013-2014;18;0;alle;NULL;NULL;person;1462
grunnskolepoeng;2013-2014;18;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2013-2014;18;0;bef_u_innv_og_norskf;NULL;NULL;person;1367
grunnskolepoeng;2013-2014;18;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2013-2014;18;0;befolkningen_ellers;NULL;NULL;person;1374
grunnskolepoeng;2013-2014;18;0;innvandrere;1;0_6;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;18;0;innvandrere;1;0_6;person;6
grunnskolepoeng;2013-2014;18;0;innvandrere;1;7+;grunnskolepoeng;40,6
grunnskolepoeng;2013-2014;18;0;innvandrere;1;7+;person;24
grunnskolepoeng;2013-2014;18;0;innvandrere;1;alle;grunnskolepoeng;40,6
grunnskolepoeng;2013-2014;18;0;innvandrere;1;alle;person;25
grunnskolepoeng;2013-2014;18;0;innvandrere;2;0_6;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;18;0;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;18;0;innvandrere;2;7+;grunnskolepoeng;34,8
grunnskolepoeng;2013-2014;18;0;innvandrere;2;7+;person;57
grunnskolepoeng;2013-2014;18;0;innvandrere;2;alle;grunnskolepoeng;35
grunnskolepoeng;2013-2014;18;0;innvandrere;2;alle;person;62
grunnskolepoeng;2013-2014;18;0;innvandrere;alle;0_6;grunnskolepoeng;37,8
grunnskolepoeng;2013-2014;18;0;innvandrere;alle;0_6;person;12
grunnskolepoeng;2013-2014;18;0;innvandrere;alle;7+;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;18;0;innvandrere;alle;7+;person;79
grunnskolepoeng;2013-2014;18;0;innvandrere;alle;alle;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;18;0;innvandrere;alle;alle;person;87
grunnskolepoeng;2013-2014;18;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;18;0;norskfodte_m_innvf;NULL;NULL;person;6
grunnskolepoeng;2013-2014;19;alle;alle;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;19;alle;alle;NULL;NULL;person;1964
grunnskolepoeng;2013-2014;19;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;19;alle;bef_u_innv_og_norskf;NULL;NULL;person;1868
grunnskolepoeng;2013-2014;19;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,6
grunnskolepoeng;2013-2014;19;alle;befolkningen_ellers;NULL;NULL;person;1877
grunnskolepoeng;2013-2014;19;alle;innvandrere;1;0_6;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;19;alle;innvandrere;1;0_6;person;6
grunnskolepoeng;2013-2014;19;alle;innvandrere;1;7+;grunnskolepoeng;39
grunnskolepoeng;2013-2014;19;alle;innvandrere;1;7+;person;24
grunnskolepoeng;2013-2014;19;alle;innvandrere;1;alle;grunnskolepoeng;39
grunnskolepoeng;2013-2014;19;alle;innvandrere;1;alle;person;30
grunnskolepoeng;2013-2014;19;alle;innvandrere;2;0_6;grunnskolepoeng;41,4
grunnskolepoeng;2013-2014;19;alle;innvandrere;2;0_6;person;12
grunnskolepoeng;2013-2014;19;alle;innvandrere;2;7+;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;19;alle;innvandrere;2;7+;person;38
grunnskolepoeng;2013-2014;19;alle;innvandrere;2;alle;grunnskolepoeng;35,2
grunnskolepoeng;2013-2014;19;alle;innvandrere;2;alle;person;50
grunnskolepoeng;2013-2014;19;alle;innvandrere;alle;0_6;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;19;alle;innvandrere;alle;0_6;person;18
grunnskolepoeng;2013-2014;19;alle;innvandrere;alle;7+;grunnskolepoeng;35
grunnskolepoeng;2013-2014;19;alle;innvandrere;alle;7+;person;62
grunnskolepoeng;2013-2014;19;alle;innvandrere;alle;alle;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;19;alle;innvandrere;alle;alle;person;81
grunnskolepoeng;2013-2014;19;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;19;alle;norskfodte_m_innvf;NULL;NULL;person;8
grunnskolepoeng;2013-2014;19;1;alle;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;19;1;alle;NULL;NULL;person;1029
grunnskolepoeng;2013-2014;19;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;19;1;bef_u_innv_og_norskf;NULL;NULL;person;978
grunnskolepoeng;2013-2014;19;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;19;1;befolkningen_ellers;NULL;NULL;person;985
grunnskolepoeng;2013-2014;19;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;19;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;19;1;innvandrere;1;7+;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;19;1;innvandrere;1;7+;person;6
grunnskolepoeng;2013-2014;19;1;innvandrere;1;alle;grunnskolepoeng;38,6
grunnskolepoeng;2013-2014;19;1;innvandrere;1;alle;person;7
grunnskolepoeng;2013-2014;19;1;innvandrere;2;0_6;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;19;1;innvandrere;2;0_6;person;7
grunnskolepoeng;2013-2014;19;1;innvandrere;2;7+;grunnskolepoeng;31
grunnskolepoeng;2013-2014;19;1;innvandrere;2;7+;person;18
grunnskolepoeng;2013-2014;19;1;innvandrere;2;alle;grunnskolepoeng;33,4
grunnskolepoeng;2013-2014;19;1;innvandrere;2;alle;person;24
grunnskolepoeng;2013-2014;19;1;innvandrere;alle;0_6;grunnskolepoeng;41,2
grunnskolepoeng;2013-2014;19;1;innvandrere;alle;0_6;person;5
grunnskolepoeng;2013-2014;19;1;innvandrere;alle;7+;grunnskolepoeng;32,2
grunnskolepoeng;2013-2014;19;1;innvandrere;alle;7+;person;25
grunnskolepoeng;2013-2014;19;1;innvandrere;alle;alle;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;19;1;innvandrere;alle;alle;person;32
grunnskolepoeng;2013-2014;19;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;19;1;norskfodte_m_innvf;NULL;NULL;person;6
grunnskolepoeng;2013-2014;19;0;alle;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2013-2014;19;0;alle;NULL;NULL;person;933
grunnskolepoeng;2013-2014;19;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;19;0;bef_u_innv_og_norskf;NULL;NULL;person;888
grunnskolepoeng;2013-2014;19;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;19;0;befolkningen_ellers;NULL;NULL;person;890
grunnskolepoeng;2013-2014;19;0;innvandrere;1;0_6;grunnskolepoeng;35,4
grunnskolepoeng;2013-2014;19;0;innvandrere;1;0_6;person;6
grunnskolepoeng;2013-2014;19;0;innvandrere;1;7+;grunnskolepoeng;40,2
grunnskolepoeng;2013-2014;19;0;innvandrere;1;7+;person;18
grunnskolepoeng;2013-2014;19;0;innvandrere;1;alle;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;19;0;innvandrere;1;alle;person;23
grunnskolepoeng;2013-2014;19;0;innvandrere;2;0_6;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;19;0;innvandrere;2;0_6;person;4
grunnskolepoeng;2013-2014;19;0;innvandrere;2;7+;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;19;0;innvandrere;2;7+;person;21
grunnskolepoeng;2013-2014;19;0;innvandrere;2;alle;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;19;0;innvandrere;2;alle;person;27
grunnskolepoeng;2013-2014;19;0;innvandrere;alle;0_6;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;19;0;innvandrere;alle;0_6;person;12
grunnskolepoeng;2013-2014;19;0;innvandrere;alle;7+;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;19;0;innvandrere;alle;7+;person;37
grunnskolepoeng;2013-2014;19;0;innvandrere;alle;alle;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;19;0;innvandrere;alle;alle;person;48
grunnskolepoeng;2013-2014;19;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;50,6
grunnskolepoeng;2013-2014;19;0;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2013-2014;20;alle;alle;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;20;alle;alle;NULL;NULL;person;921
grunnskolepoeng;2013-2014;20;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;20;alle;bef_u_innv_og_norskf;NULL;NULL;person;859
grunnskolepoeng;2013-2014;20;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;20;alle;befolkningen_ellers;NULL;NULL;person;868
grunnskolepoeng;2013-2014;20;alle;innvandrere;1;0_6;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;20;alle;innvandrere;1;0_6;person;6
grunnskolepoeng;2013-2014;20;alle;innvandrere;1;7+;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;20;alle;innvandrere;1;7+;person;7
grunnskolepoeng;2013-2014;20;alle;innvandrere;1;alle;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;20;alle;innvandrere;1;alle;person;10
grunnskolepoeng;2013-2014;20;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;20;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;20;alle;innvandrere;2;7+;grunnskolepoeng;32,6
grunnskolepoeng;2013-2014;20;alle;innvandrere;2;7+;person;34
grunnskolepoeng;2013-2014;20;alle;innvandrere;2;alle;grunnskolepoeng;32,8
grunnskolepoeng;2013-2014;20;alle;innvandrere;2;alle;person;39
grunnskolepoeng;2013-2014;20;alle;innvandrere;alle;0_6;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;20;alle;innvandrere;alle;0_6;person;9
grunnskolepoeng;2013-2014;20;alle;innvandrere;alle;7+;grunnskolepoeng;33,8
grunnskolepoeng;2013-2014;20;alle;innvandrere;alle;7+;person;41
grunnskolepoeng;2013-2014;20;alle;innvandrere;alle;alle;grunnskolepoeng;34
grunnskolepoeng;2013-2014;20;alle;innvandrere;alle;alle;person;48
grunnskolepoeng;2013-2014;20;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;20;alle;norskfodte_m_innvf;NULL;NULL;person;9
grunnskolepoeng;2013-2014;20;1;alle;NULL;NULL;grunnskolepoeng;36,8
grunnskolepoeng;2013-2014;20;1;alle;NULL;NULL;person;468
grunnskolepoeng;2013-2014;20;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;37
grunnskolepoeng;2013-2014;20;1;bef_u_innv_og_norskf;NULL;NULL;person;442
grunnskolepoeng;2013-2014;20;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;37
grunnskolepoeng;2013-2014;20;1;befolkningen_ellers;NULL;NULL;person;447
grunnskolepoeng;2013-2014;20;1;innvandrere;1;0_6;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;20;1;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;20;1;innvandrere;1;7+;grunnskolepoeng;33
grunnskolepoeng;2013-2014;20;1;innvandrere;1;7+;person;3
grunnskolepoeng;2013-2014;20;1;innvandrere;1;alle;grunnskolepoeng;36
grunnskolepoeng;2013-2014;20;1;innvandrere;1;alle;person;6
grunnskolepoeng;2013-2014;20;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;20;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;20;1;innvandrere;2;7+;grunnskolepoeng;32,2
grunnskolepoeng;2013-2014;20;1;innvandrere;2;7+;person;13
grunnskolepoeng;2013-2014;20;1;innvandrere;2;alle;grunnskolepoeng;32,8
grunnskolepoeng;2013-2014;20;1;innvandrere;2;alle;person;14
grunnskolepoeng;2013-2014;20;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;20;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;20;1;innvandrere;alle;7+;grunnskolepoeng;32,4
grunnskolepoeng;2013-2014;20;1;innvandrere;alle;7+;person;17
grunnskolepoeng;2013-2014;20;1;innvandrere;alle;alle;grunnskolepoeng;33,6
grunnskolepoeng;2013-2014;20;1;innvandrere;alle;alle;person;20
grunnskolepoeng;2013-2014;20;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;32,4
grunnskolepoeng;2013-2014;20;1;norskfodte_m_innvf;NULL;NULL;person;6
grunnskolepoeng;2013-2014;20;0;alle;NULL;NULL;grunnskolepoeng;42,4
grunnskolepoeng;2013-2014;20;0;alle;NULL;NULL;person;454
grunnskolepoeng;2013-2014;20;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2013-2014;20;0;bef_u_innv_og_norskf;NULL;NULL;person;418
grunnskolepoeng;2013-2014;20;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2013-2014;20;0;befolkningen_ellers;NULL;NULL;person;422
grunnskolepoeng;2013-2014;20;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;20;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;20;0;innvandrere;1;7+;grunnskolepoeng;40,6
grunnskolepoeng;2013-2014;20;0;innvandrere;1;7+;person;6
grunnskolepoeng;2013-2014;20;0;innvandrere;1;alle;grunnskolepoeng;40,6
grunnskolepoeng;2013-2014;20;0;innvandrere;1;alle;person;3
grunnskolepoeng;2013-2014;20;0;innvandrere;2;0_6;grunnskolepoeng;32,6
grunnskolepoeng;2013-2014;20;0;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;20;0;innvandrere;2;7+;grunnskolepoeng;33
grunnskolepoeng;2013-2014;20;0;innvandrere;2;7+;person;22
grunnskolepoeng;2013-2014;20;0;innvandrere;2;alle;grunnskolepoeng;32,8
grunnskolepoeng;2013-2014;20;0;innvandrere;2;alle;person;25
grunnskolepoeng;2013-2014;20;0;innvandrere;alle;0_6;grunnskolepoeng;32,6
grunnskolepoeng;2013-2014;20;0;innvandrere;alle;0_6;person;9
grunnskolepoeng;2013-2014;20;0;innvandrere;alle;7+;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;20;0;innvandrere;alle;7+;person;22
grunnskolepoeng;2013-2014;20;0;innvandrere;alle;alle;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;20;0;innvandrere;alle;alle;person;28
grunnskolepoeng;2013-2014;20;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;43,4
grunnskolepoeng;2013-2014;20;0;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2013-2014;99;alle;alle;NULL;NULL;grunnskolepoeng;33,6
grunnskolepoeng;2013-2014;99;alle;alle;NULL;NULL;person;99
grunnskolepoeng;2013-2014;99;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;33,6
grunnskolepoeng;2013-2014;99;alle;bef_u_innv_og_norskf;NULL;NULL;person;99
grunnskolepoeng;2013-2014;99;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;33,6
grunnskolepoeng;2013-2014;99;alle;befolkningen_ellers;NULL;NULL;person;99
grunnskolepoeng;2013-2014;99;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;99;alle;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;alle;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;99;alle;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;alle;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;99;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;99;alle;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;alle;innvandrere;2;7+;person;0
grunnskolepoeng;2013-2014;99;alle;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;alle;innvandrere;2;alle;person;0
grunnskolepoeng;2013-2014;99;alle;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;alle;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;99;alle;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;alle;innvandrere;alle;7+;person;0
grunnskolepoeng;2013-2014;99;alle;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;alle;innvandrere;alle;alle;person;0
grunnskolepoeng;2013-2014;99;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;99;1;alle;NULL;NULL;grunnskolepoeng;32
grunnskolepoeng;2013-2014;99;1;alle;NULL;NULL;person;45
grunnskolepoeng;2013-2014;99;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;32
grunnskolepoeng;2013-2014;99;1;bef_u_innv_og_norskf;NULL;NULL;person;45
grunnskolepoeng;2013-2014;99;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;32
grunnskolepoeng;2013-2014;99;1;befolkningen_ellers;NULL;NULL;person;45
grunnskolepoeng;2013-2014;99;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;99;1;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;1;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;99;1;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;1;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;99;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;99;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;1;innvandrere;2;7+;person;0
grunnskolepoeng;2013-2014;99;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;1;innvandrere;2;alle;person;0
grunnskolepoeng;2013-2014;99;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;99;1;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;1;innvandrere;alle;7+;person;0
grunnskolepoeng;2013-2014;99;1;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;1;innvandrere;alle;alle;person;0
grunnskolepoeng;2013-2014;99;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;99;0;alle;NULL;NULL;grunnskolepoeng;34,8
grunnskolepoeng;2013-2014;99;0;alle;NULL;NULL;person;54
grunnskolepoeng;2013-2014;99;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;34,8
grunnskolepoeng;2013-2014;99;0;bef_u_innv_og_norskf;NULL;NULL;person;54
grunnskolepoeng;2013-2014;99;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;34,8
grunnskolepoeng;2013-2014;99;0;befolkningen_ellers;NULL;NULL;person;54
grunnskolepoeng;2013-2014;99;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;99;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;0;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;99;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;0;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;99;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;99;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;99;0;innvandrere;2;7+;person;0
