"aar","fylke_id","bosetting","enhet","tabellvariabel","tabell_navn","kommune_id","naringsregion_id","bydel_id"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0217","NULL","NULL"
"2012","NULL","anmodning","personer","155.00","bosetting","0219","NULL","NULL"
"2012","NULL","vedtak","personer","135.00","bosetting","0219","NULL","NULL"
"2012","NULL","bosatt","personer","101.00","bosetting","0219","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.865637615","bosetting","0219","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","65.16129032","bosetting","0219","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","74.81","bosetting","0219","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0219","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0219","NULL","NULL"
"2012","NULL","anmodning","personer","85.00","bosetting","0220","NULL","NULL"
"2012","NULL","vedtak","personer","50.00","bosetting","0220","NULL","NULL"
"2012","NULL","bosatt","personer","48.00","bosetting","0220","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.835974781","bosetting","0220","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","56.47058824","bosetting","0220","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","96.00","bosetting","0220","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0220","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0220","NULL","NULL"
"2012","NULL","anmodning","personer","16.00","bosetting","0221","NULL","NULL"
"2012","NULL","vedtak","personer","10.00","bosetting","0221","NULL","NULL"
"2012","NULL","bosatt","personer","9.00","bosetting","0221","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.589777195","bosetting","0221","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","56.25","bosetting","0221","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","90.00","bosetting","0221","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0221","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0221","NULL","NULL"
"2012","NULL","anmodning","personer","15.00","bosetting","0226","NULL","NULL"
"2012","NULL","vedtak","personer","10.00","bosetting","0226","NULL","NULL"
"2012","NULL","bosatt","personer","9.00","bosetting","0226","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.55002139","bosetting","0226","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","60","bosetting","0226","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","90.00","bosetting","0226","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0226","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0226","NULL","NULL"
"2012","NULL","anmodning","personer","16.00","bosetting","0227","NULL","NULL"
"2012","NULL","vedtak","personer","10.00","bosetting","0227","NULL","NULL"
"2012","NULL","bosatt","personer","13.00","bosetting","0227","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","1.202590194","bosetting","0227","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","81.25","bosetting","0227","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","130.00","bosetting","0227","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0227","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0227","NULL","NULL"
"2012","NULL","anmodning","personer","32.00","bosetting","0228","NULL","NULL"
"2012","NULL","vedtak","personer","10.00","bosetting","0228","NULL","NULL"
"2012","NULL","bosatt","personer","15.00","bosetting","0228","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.913520097","bosetting","0228","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","46.875","bosetting","0228","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","150.00","bosetting","0228","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0228","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0228","NULL","NULL"
"2012","NULL","anmodning","personer","15.00","bosetting","0229","NULL","NULL"
"2012","NULL","vedtak","personer","5.00","bosetting","0229","NULL","NULL"
"2012","NULL","bosatt","personer","5.00","bosetting","0229","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.473484848","bosetting","0229","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","33.33333333","bosetting","0229","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","100.00","bosetting","0229","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0229","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0229","NULL","NULL"
"2012","NULL","anmodning","personer","65.00","bosetting","0230","NULL","NULL"
"2012","NULL","vedtak","personer","20.00","bosetting","0230","NULL","NULL"
"2012","NULL","bosatt","personer","23.00","bosetting","0230","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.67016317","bosetting","0230","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","35.38461538","bosetting","0230","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","115.00","bosetting","0230","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0230","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0230","NULL","NULL"
"2012","NULL","anmodning","personer","60.00","bosetting","0231","NULL","NULL"
"2012","NULL","vedtak","personer","60.00","bosetting","0231","NULL","NULL"
"2012","NULL","bosatt","personer","53.00","bosetting","0231","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","1.048840339","bosetting","0231","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","88.33333333","bosetting","0231","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","88.33","bosetting","0231","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0231","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0231","NULL","NULL"
"2012","NULL","anmodning","personer","21.00","bosetting","0233","NULL","NULL"
"2012","NULL","vedtak","personer","15.00","bosetting","0233","NULL","NULL"
"2012","NULL","bosatt","personer","10.00","bosetting","0233","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.455145419","bosetting","0233","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","47.61904762","bosetting","0233","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","66.67","bosetting","0233","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0233","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0233","NULL","NULL"
"2012","NULL","anmodning","personer","13.00","bosetting","0234","NULL","NULL"
"2012","NULL","vedtak","personer","10.00","bosetting","0234","NULL","NULL"
"2012","NULL","bosatt","personer","2.00","bosetting","0234","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.319284802","bosetting","0234","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","15.38461538","bosetting","0234","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","20.00","bosetting","0234","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0234","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0234","NULL","NULL"
"2012","NULL","anmodning","personer","25.00","bosetting","0235","NULL","NULL"
"2012","NULL","vedtak","personer","10.00","bosetting","0235","NULL","NULL"
"2012","NULL","bosatt","personer","11.00","bosetting","0235","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.346533094","bosetting","0235","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","44","bosetting","0235","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","110.00","bosetting","0235","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0235","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0235","NULL","NULL"
"2012","NULL","anmodning","personer","25.00","bosetting","0236","NULL","NULL"
"2012","NULL","vedtak","personer","20.00","bosetting","0236","NULL","NULL"
"2012","NULL","bosatt","personer","19.00","bosetting","0236","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.958676018","bosetting","0236","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","76","bosetting","0236","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","95.00","bosetting","0236","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0236","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0236","NULL","NULL"
"2012","NULL","anmodning","personer","20.00","bosetting","0237","NULL","NULL"
"2012","NULL","vedtak","personer","15.00","bosetting","0237","NULL","NULL"
"2012","NULL","bosatt","personer","15.00","bosetting","0237","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.677445579","bosetting","0237","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","75","bosetting","0237","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","100.00","bosetting","0237","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0237","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0237","NULL","NULL"
"2012","NULL","anmodning","personer","13.00","bosetting","0238","NULL","NULL"
"2012","NULL","vedtak","personer","10.00","bosetting","0238","NULL","NULL"
"2012","NULL","bosatt","personer","8.00","bosetting","0238","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.695349848","bosetting","0238","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","61.53846154","bosetting","0238","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","80.00","bosetting","0238","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0238","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0238","NULL","NULL"
"2012","NULL","anmodning","personer","13.00","bosetting","0239","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosetting","0239","NULL","NULL"
"2012","NULL","bosatt","personer","0.00","bosetting","0239","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0","bosetting","0239","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","0","bosetting","0239","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent",".","bosetting","0239","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0239","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0239","NULL","NULL"
"2012","NULL","anmodning","personer","450.00","bosetting","0301","NULL","NULL"
"2012","NULL","vedtak","personer","410.00","bosetting","0301","NULL","NULL"
"2012","NULL","bosatt","personer","459.00","bosetting","0301","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.735617005","bosetting","0301","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","102","bosetting","0301","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","111.95","bosetting","0301","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0301","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0301","NULL","NULL"
"2012","NULL","anmodning","personer","31.00","bosetting","0402","NULL","NULL"
"2012","NULL","vedtak","personer","25.00","bosetting","0402","NULL","NULL"
"2012","NULL","bosatt","personer","8.00","bosetting","0402","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.453566164","bosetting","0402","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","25.80645161","bosetting","0402","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","32.00","bosetting","0402","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0402","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0402","NULL","NULL"
"2012","NULL","anmodning","personer","47.00","bosetting","0403","NULL","NULL"
"2012","NULL","vedtak","personer","40.00","bosetting","0403","NULL","NULL"
"2012","NULL","bosatt","personer","40.00","bosetting","0403","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","1.36272272","bosetting","0403","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","85.10638298","bosetting","0403","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","100.00","bosetting","0403","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0403","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0403","NULL","NULL"
"2012","NULL","anmodning","personer","31.00","bosetting","0412","NULL","NULL"
"2012","NULL","vedtak","personer","25.00","bosetting","0412","NULL","NULL"
"2012","NULL","bosatt","personer","7.00","bosetting","0412","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.209543196","bosetting","0412","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","22.58064516","bosetting","0412","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","28.00","bosetting","0412","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0412","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0412","NULL","NULL"
"2012","NULL","anmodning","personer","13.00","bosetting","0415","NULL","NULL"
"2012","NULL","vedtak","personer","10.00","bosetting","0415","NULL","NULL"
"2012","NULL","bosatt","personer","8.00","bosetting","0415","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","1.069661719","bosetting","0415","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","61.53846154","bosetting","0415","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","80.00","bosetting","0415","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0415","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0415","NULL","NULL"
"2012","NULL","anmodning","personer","36.00","bosetting","0417","NULL","NULL"
"2012","NULL","vedtak","personer","25.00","bosetting","0417","NULL","NULL"
"2012","NULL","bosatt","personer","26.00","bosetting","0417","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","1.33972278","bosetting","0417","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","72.22222222","bosetting","0417","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","104.00","bosetting","0417","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0417","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0417","NULL","NULL"
"2012","NULL","anmodning","personer","13.00","bosetting","0418","NULL","NULL"
"2012","NULL","vedtak","personer","10.00","bosetting","0418","NULL","NULL"
"2012","NULL","bosatt","personer","1.00","bosetting","0418","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.192678227","bosetting","0418","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","7.692307692","bosetting","0418","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","10.00","bosetting","0418","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0418","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0418","NULL","NULL"
"2012","NULL","anmodning","personer","13.00","bosetting","0419","NULL","NULL"
"2012","NULL","vedtak","personer","10.00","bosetting","0419","NULL","NULL"
"2012","NULL","bosatt","personer","6.00","bosetting","0419","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.768639508","bosetting","0419","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","46.15384615","bosetting","0419","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","60.00","bosetting","0419","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0419","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0419","NULL","NULL"
"2012","NULL","anmodning","personer","10.00","bosetting","0420","NULL","NULL"
"2012","NULL","vedtak","personer",".","bosetting","0420","NULL","NULL"
"2012","NULL","bosatt","personer","1.00","bosetting","0420","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.159184973","bosetting","0420","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","10","bosetting","0420","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent",".","bosetting","0420","NULL","NULL"
"2012","NULL","bosatt_siste_trear","personer",".","bosetting","0420","NULL","NULL"
"2012","NULL","bosatt_per_1000_snitt_trear","promille",".","bosetting","0420","NULL","NULL"
"2012","NULL","anmodning","personer","15.00","bosetting","0423","NULL","NULL"
"2012","NULL","vedtak","personer","4.00","bosetting","0423","NULL","NULL"
"2012","NULL","bosatt","personer","4.00","bosetting","0423","NULL","NULL"
"2012","NULL","bosatt_per_1000","promille","0.800480288","bosetting","0423","NULL","NULL"
"2012","NULL","bosatt_av_anmodede","prosent","26.66666667","bosetting","0423","NULL","NULL"
"2012","NULL","bosatt_av_vedtak","prosent","100.00","bosetting","0423","NULL","NULL"
