"aar","bydel_nr","spraak","bhgalder","enhet","tabellvariabel","tabell_navn","barnikommune","fylke_nr","naringsregion_nr","kommune_nr"
"2013","030108","minoritet","5","prosent","113.4328358","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030108","minoritet","1_5","personer","406","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030108","minoritet","1_5","prosent","106.6","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030108","ikke_minoritet","1_5","personer","3342","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030108","ikke_minoritet","1_5","prosent","109","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030108","NULL","1_5","personer","3448","barnehagedeltakelse","alle","NULL","NULL","NULL"
"2013","030108","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","NULL"
"2013","030108","NULL","1","personer","65","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030108","NULL","1","prosent","1.885150812","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030108","NULL","2","personer","90","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030108","NULL","2","prosent","2.610208817","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030108","NULL","3","personer","79","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030108","NULL","3","prosent","2.291183295","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030108","NULL","4","personer","80","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030108","NULL","4","prosent","2.320185615","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030108","NULL","5","personer","67","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030108","NULL","5","prosent","1.943155452","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030108","NULL","1_5","personer","381","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030108","NULL","1_5","prosent","11.04988399","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030108","NULL","1_5","personer","3067","barnehagedeltakelse","barn_ellers","NULL","NULL","NULL"
"2013","030108","NULL","1_5","prosent","88.95011601","barnehagedeltakelse","barn_ellers","NULL","NULL","NULL"
"2013","030109","alle","1_5","personer","1961","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030109","alle","1_5","prosent","75.3","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030109","minoritet","1","personer","59","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030109","minoritet","1","prosent","28.7804878","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030109","minoritet","2","personer","125","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030109","minoritet","2","prosent","60.38647343","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030109","minoritet","3","personer","178","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030109","minoritet","3","prosent","77.39130435","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030109","minoritet","4","personer","169","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030109","minoritet","4","prosent","82.03883495","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030109","minoritet","5","personer","195","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030109","minoritet","5","prosent","99.48979592","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030109","minoritet","1_5","personer","726","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030109","minoritet","1_5","prosent","69.5","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030109","ikke_minoritet","1_5","personer","1235","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030109","ikke_minoritet","1_5","prosent","79.1","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030109","NULL","1_5","personer","2605","barnehagedeltakelse","alle","NULL","NULL","NULL"
"2013","030109","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","NULL"
"2013","030109","NULL","1","personer","205","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030109","NULL","1","prosent","7.869481766","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030109","NULL","2","personer","207","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030109","NULL","2","prosent","7.946257198","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030109","NULL","3","personer","230","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030109","NULL","3","prosent","8.829174664","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030109","NULL","4","personer","206","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030109","NULL","4","prosent","7.907869482","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030109","NULL","5","personer","196","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030109","NULL","5","prosent","7.523992322","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030109","NULL","1_5","personer","1044","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030109","NULL","1_5","prosent","40.07677543","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030109","NULL","1_5","personer","1561","barnehagedeltakelse","barn_ellers","NULL","NULL","NULL"
"2013","030109","NULL","1_5","prosent","59.92322457","barnehagedeltakelse","barn_ellers","NULL","NULL","NULL"
"2013","030110","alle","1_5","personer","1346","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030110","alle","1_5","prosent","69.6","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030110","minoritet","1","personer","69","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030110","minoritet","1","prosent","35.38461538","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030110","minoritet","2","personer","122","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030110","minoritet","2","prosent","64.89361702","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030110","minoritet","3","personer","176","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030110","minoritet","3","prosent","81.48148148","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030110","minoritet","4","personer","182","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030110","minoritet","4","prosent","93.81443299","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030110","minoritet","5","personer","204","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030110","minoritet","5","prosent","101.4925373","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030110","minoritet","1_5","personer","753","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030110","minoritet","1_5","prosent","75.8","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030110","ikke_minoritet","1_5","personer","593","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030110","ikke_minoritet","1_5","prosent","63.2","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030110","NULL","1_5","personer","1933","barnehagedeltakelse","alle","NULL","NULL","NULL"
"2013","030110","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","NULL"
"2013","030110","NULL","1","personer","195","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030110","NULL","1","prosent","10.0879462","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030110","NULL","2","personer","188","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030110","NULL","2","prosent","9.725814796","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030110","NULL","3","personer","216","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030110","NULL","3","prosent","11.1743404","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030110","NULL","4","personer","194","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030110","NULL","4","prosent","10.03621314","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030110","NULL","5","personer","201","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030110","NULL","5","prosent","10.39834454","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030110","NULL","1_5","personer","994","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030110","NULL","1_5","prosent","51.42265908","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030110","NULL","1_5","personer","939","barnehagedeltakelse","barn_ellers","NULL","NULL","NULL"
"2013","030110","NULL","1_5","prosent","48.57734092","barnehagedeltakelse","barn_ellers","NULL","NULL","NULL"
"2013","030111","alle","1_5","personer","1336","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030111","alle","1_5","prosent","63.1","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030111","minoritet","1","personer","48","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030111","minoritet","1","prosent","20.51282051","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030111","minoritet","2","personer","133","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030111","minoritet","2","prosent","56.59574468","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030111","minoritet","3","personer","214","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030111","minoritet","3","prosent","83.26848249","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030111","minoritet","4","personer","254","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030111","minoritet","4","prosent","104.9586777","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030111","minoritet","5","personer","280","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030111","minoritet","5","prosent","104.4776119","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030111","minoritet","1_5","personer","929","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030111","minoritet","1_5","prosent","75.2","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030111","ikke_minoritet","1_5","personer","407","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030111","ikke_minoritet","1_5","prosent","46.1","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030111","NULL","1_5","personer","2118","barnehagedeltakelse","alle","NULL","NULL","NULL"
"2013","030111","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","NULL"
"2013","030111","NULL","1","personer","234","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030111","NULL","1","prosent","11.04815864","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030111","NULL","2","personer","235","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030111","NULL","2","prosent","11.09537299","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030111","NULL","3","personer","257","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030111","NULL","3","prosent","12.13408876","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030111","NULL","4","personer","242","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030111","NULL","4","prosent","11.42587347","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030111","NULL","5","personer","268","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030111","NULL","5","prosent","12.65344665","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030111","NULL","1_5","personer","1236","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030111","NULL","1_5","prosent","58.35694051","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030111","NULL","1_5","personer","882","barnehagedeltakelse","barn_ellers","NULL","NULL","NULL"
"2013","030111","NULL","1_5","prosent","41.64305949","barnehagedeltakelse","barn_ellers","NULL","NULL","NULL"
"2013","030112","alle","1_5","personer","2543","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030112","alle","1_5","prosent","73.3","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030112","minoritet","1","personer","94","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030112","minoritet","1","prosent","26.55367232","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030112","minoritet","2","personer","269","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030112","minoritet","2","prosent","73.29700272","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030112","minoritet","3","personer","309","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030112","minoritet","3","prosent","82.62032086","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030112","minoritet","4","personer","428","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030112","minoritet","4","prosent","109.1836735","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030112","minoritet","5","personer","412","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030112","minoritet","5","prosent","111.9565217","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030112","minoritet","1_5","personer","1512","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030112","minoritet","1_5","prosent","81.5","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030112","ikke_minoritet","1_5","personer","1031","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030112","ikke_minoritet","1_5","prosent","64","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030112","NULL","1_5","personer","3467","barnehagedeltakelse","alle","NULL","NULL","NULL"
"2013","030112","NULL","1_5","prosent","100","barnehagedeltakelse","alle","NULL","NULL","NULL"
"2013","030112","NULL","1","personer","354","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030112","NULL","1","prosent","10.21055668","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030112","NULL","2","personer","367","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030112","NULL","2","prosent","10.58552062","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030112","NULL","3","personer","374","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030112","NULL","3","prosent","10.78742429","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030112","NULL","4","personer","392","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030112","NULL","4","prosent","11.30660513","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030112","NULL","5","personer","368","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030112","NULL","5","prosent","10.614364","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030112","NULL","1_5","personer","1855","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030112","NULL","1_5","prosent","53.50447072","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030112","NULL","1_5","personer","1612","barnehagedeltakelse","barn_ellers","NULL","NULL","NULL"
"2013","030112","NULL","1_5","prosent","46.49552928","barnehagedeltakelse","barn_ellers","NULL","NULL","NULL"
"2013","030113","alle","1_5","personer","2912","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030113","alle","1_5","prosent","77.9","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030113","minoritet","1","personer","65","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030113","minoritet","1","prosent","38.92215569","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030113","minoritet","2","personer","122","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030113","minoritet","2","prosent","76.25","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030113","minoritet","3","personer","144","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030113","minoritet","3","prosent","88.34355828","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030113","minoritet","4","personer","184","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030113","minoritet","4","prosent","94.35897436","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030113","minoritet","5","personer","162","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030113","minoritet","5","prosent","93.6416185","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030113","minoritet","1_5","personer","677","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030113","minoritet","1_5","prosent","78.9","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030113","ikke_minoritet","1_5","personer","2235","barnehagedeltakelse","NULL","NULL","NULL","NULL"
