"aar","bydel_nr","botid_5","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","10+","prosent","77.1","sysselsatte_botid","NULL","0211","NULL"
"2013","NULL","0_4","personer","491","sysselsatte_botid","NULL","0213","NULL"
"2013","NULL","0_4","prosent","58.7","sysselsatte_botid","NULL","0213","NULL"
"2013","NULL","5_9","personer","391","sysselsatte_botid","NULL","0213","NULL"
"2013","NULL","5_9","prosent","72.5","sysselsatte_botid","NULL","0213","NULL"
"2013","NULL","10+","personer","1187","sysselsatte_botid","NULL","0213","NULL"
"2013","NULL","10+","prosent","70.7","sysselsatte_botid","NULL","0213","NULL"
"2013","NULL","0_4","personer","686","sysselsatte_botid","NULL","0214","NULL"
"2013","NULL","0_4","prosent","59.7","sysselsatte_botid","NULL","0214","NULL"
"2013","NULL","5_9","personer","360","sysselsatte_botid","NULL","0214","NULL"
"2013","NULL","5_9","prosent","74.8","sysselsatte_botid","NULL","0214","NULL"
"2013","NULL","10+","personer","686","sysselsatte_botid","NULL","0214","NULL"
"2013","NULL","10+","prosent","76.3","sysselsatte_botid","NULL","0214","NULL"
"2013","NULL","0_4","personer","221","sysselsatte_botid","NULL","0215","NULL"
"2013","NULL","0_4","prosent","57.7","sysselsatte_botid","NULL","0215","NULL"
"2013","NULL","5_9","personer","194","sysselsatte_botid","NULL","0215","NULL"
"2013","NULL","5_9","prosent","77.9","sysselsatte_botid","NULL","0215","NULL"
"2013","NULL","10+","personer","428","sysselsatte_botid","NULL","0215","NULL"
"2013","NULL","10+","prosent","76.4","sysselsatte_botid","NULL","0215","NULL"
"2013","NULL","0_4","personer","280","sysselsatte_botid","NULL","0216","NULL"
"2013","NULL","0_4","prosent","61.8","sysselsatte_botid","NULL","0216","NULL"
"2013","NULL","5_9","personer","273","sysselsatte_botid","NULL","0216","NULL"
"2013","NULL","5_9","prosent","79.4","sysselsatte_botid","NULL","0216","NULL"
"2013","NULL","10+","personer","665","sysselsatte_botid","NULL","0216","NULL"
"2013","NULL","10+","prosent","75.8","sysselsatte_botid","NULL","0216","NULL"
"2013","NULL","0_4","personer","361","sysselsatte_botid","NULL","0217","NULL"
"2013","NULL","0_4","prosent","55.6","sysselsatte_botid","NULL","0217","NULL"
"2013","NULL","5_9","personer","329","sysselsatte_botid","NULL","0217","NULL"
"2013","NULL","5_9","prosent","72.3","sysselsatte_botid","NULL","0217","NULL"
"2013","NULL","10+","personer","943","sysselsatte_botid","NULL","0217","NULL"
"2013","NULL","10+","prosent","73.4","sysselsatte_botid","NULL","0217","NULL"
"2013","NULL","0_4","personer","3196","sysselsatte_botid","NULL","0219","NULL"
"2013","NULL","0_4","prosent","59.8","sysselsatte_botid","NULL","0219","NULL"
"2013","NULL","5_9","personer","2582","sysselsatte_botid","NULL","0219","NULL"
"2013","NULL","5_9","prosent","75.7","sysselsatte_botid","NULL","0219","NULL"
"2013","NULL","10+","personer","5029","sysselsatte_botid","NULL","0219","NULL"
"2013","NULL","10+","prosent","74.9","sysselsatte_botid","NULL","0219","NULL"
"2013","NULL","0_4","personer","1565","sysselsatte_botid","NULL","0220","NULL"
"2013","NULL","0_4","prosent","61.9","sysselsatte_botid","NULL","0220","NULL"
"2013","NULL","5_9","personer","1137","sysselsatte_botid","NULL","0220","NULL"
"2013","NULL","5_9","prosent","76","sysselsatte_botid","NULL","0220","NULL"
"2013","NULL","10+","personer","2416","sysselsatte_botid","NULL","0220","NULL"
"2013","NULL","10+","prosent","75.3","sysselsatte_botid","NULL","0220","NULL"
"2013","NULL","0_4","personer","342","sysselsatte_botid","NULL","0221","NULL"
"2013","NULL","0_4","prosent","67.2","sysselsatte_botid","NULL","0221","NULL"
"2013","NULL","5_9","personer","234","sysselsatte_botid","NULL","0221","NULL"
"2013","NULL","5_9","prosent","70.5","sysselsatte_botid","NULL","0221","NULL"
"2013","NULL","10+","personer","216","sysselsatte_botid","NULL","0221","NULL"
"2013","NULL","10+","prosent","71.5","sysselsatte_botid","NULL","0221","NULL"
"2013","NULL","0_4","personer","455","sysselsatte_botid","NULL","0226","NULL"
"2013","NULL","0_4","prosent","63.9","sysselsatte_botid","NULL","0226","NULL"
"2013","NULL","5_9","personer","327","sysselsatte_botid","NULL","0226","NULL"
"2013","NULL","5_9","prosent","80","sysselsatte_botid","NULL","0226","NULL"
"2013","NULL","10+","personer","535","sysselsatte_botid","NULL","0226","NULL"
"2013","NULL","10+","prosent","76.5","sysselsatte_botid","NULL","0226","NULL"
"2013","NULL","0_4","personer","281","sysselsatte_botid","NULL","0227","NULL"
"2013","NULL","0_4","prosent","68.2","sysselsatte_botid","NULL","0227","NULL"
"2013","NULL","5_9","personer","190","sysselsatte_botid","NULL","0227","NULL"
"2013","NULL","5_9","prosent","72.8","sysselsatte_botid","NULL","0227","NULL"
"2013","NULL","10+","personer","313","sysselsatte_botid","NULL","0227","NULL"
"2013","NULL","10+","prosent","73.5","sysselsatte_botid","NULL","0227","NULL"
"2013","NULL","0_4","personer","408","sysselsatte_botid","NULL","0228","NULL"
"2013","NULL","0_4","prosent","65.1","sysselsatte_botid","NULL","0228","NULL"
"2013","NULL","5_9","personer","313","sysselsatte_botid","NULL","0228","NULL"
"2013","NULL","5_9","prosent","76.5","sysselsatte_botid","NULL","0228","NULL"
"2013","NULL","10+","personer","854","sysselsatte_botid","NULL","0228","NULL"
"2013","NULL","10+","prosent","72.2","sysselsatte_botid","NULL","0228","NULL"
"2013","NULL","0_4","personer","193","sysselsatte_botid","NULL","0229","NULL"
"2013","NULL","0_4","prosent","59.4","sysselsatte_botid","NULL","0229","NULL"
"2013","NULL","5_9","personer","181","sysselsatte_botid","NULL","0229","NULL"
"2013","NULL","5_9","prosent","80.4","sysselsatte_botid","NULL","0229","NULL"
"2013","NULL","10+","personer","307","sysselsatte_botid","NULL","0229","NULL"
"2013","NULL","10+","prosent","74","sysselsatte_botid","NULL","0229","NULL"
"2013","NULL","0_4","personer","934","sysselsatte_botid","NULL","0230","NULL"
"2013","NULL","0_4","prosent","62.2","sysselsatte_botid","NULL","0230","NULL"
"2013","NULL","5_9","personer","594","sysselsatte_botid","NULL","0230","NULL"
"2013","NULL","5_9","prosent","70.5","sysselsatte_botid","NULL","0230","NULL"
"2013","NULL","10+","personer","2043","sysselsatte_botid","NULL","0230","NULL"
"2013","NULL","10+","prosent","70.7","sysselsatte_botid","NULL","0230","NULL"
"2013","NULL","0_4","personer","1264","sysselsatte_botid","NULL","0231","NULL"
"2013","NULL","0_4","prosent","58.6","sysselsatte_botid","NULL","0231","NULL"
"2013","NULL","5_9","personer","922","sysselsatte_botid","NULL","0231","NULL"
"2013","NULL","5_9","prosent","67.9","sysselsatte_botid","NULL","0231","NULL"
"2013","NULL","10+","personer","2738","sysselsatte_botid","NULL","0231","NULL"
"2013","NULL","10+","prosent","69.6","sysselsatte_botid","NULL","0231","NULL"
"2013","NULL","0_4","personer","445","sysselsatte_botid","NULL","0233","NULL"
"2013","NULL","0_4","prosent","68.1","sysselsatte_botid","NULL","0233","NULL"
"2013","NULL","5_9","personer","317","sysselsatte_botid","NULL","0233","NULL"
"2013","NULL","5_9","prosent","76.9","sysselsatte_botid","NULL","0233","NULL"
"2013","NULL","10+","personer","804","sysselsatte_botid","NULL","0233","NULL"
"2013","NULL","10+","prosent","78.1","sysselsatte_botid","NULL","0233","NULL"
"2013","NULL","0_4","personer","210","sysselsatte_botid","NULL","0234","NULL"
"2013","NULL","0_4","prosent","67.1","sysselsatte_botid","NULL","0234","NULL"
"2013","NULL","5_9","personer","103","sysselsatte_botid","NULL","0234","NULL"
"2013","NULL","5_9","prosent","83.7","sysselsatte_botid","NULL","0234","NULL"
"2013","NULL","10+","personer","134","sysselsatte_botid","NULL","0234","NULL"
"2013","NULL","10+","prosent","78.8","sysselsatte_botid","NULL","0234","NULL"
"2013","NULL","0_4","personer","1072","sysselsatte_botid","NULL","0235","NULL"
"2013","NULL","0_4","prosent","70.1","sysselsatte_botid","NULL","0235","NULL"
"2013","NULL","5_9","personer","622","sysselsatte_botid","NULL","0235","NULL"
"2013","NULL","5_9","prosent","76.6","sysselsatte_botid","NULL","0235","NULL"
"2013","NULL","10+","personer","1329","sysselsatte_botid","NULL","0235","NULL"
"2013","NULL","10+","prosent","69.8","sysselsatte_botid","NULL","0235","NULL"
"2013","NULL","0_4","personer","370","sysselsatte_botid","NULL","0236","NULL"
"2013","NULL","0_4","prosent","62.6","sysselsatte_botid","NULL","0236","NULL"
"2013","NULL","5_9","personer","248","sysselsatte_botid","NULL","0236","NULL"
"2013","NULL","5_9","prosent","72.9","sysselsatte_botid","NULL","0236","NULL"
"2013","NULL","10+","personer","389","sysselsatte_botid","NULL","0236","NULL"
"2013","NULL","10+","prosent","70.6","sysselsatte_botid","NULL","0236","NULL"
"2013","NULL","0_4","personer","431","sysselsatte_botid","NULL","0237","NULL"
"2013","NULL","0_4","prosent","62.6","sysselsatte_botid","NULL","0237","NULL"
"2013","NULL","5_9","personer","336","sysselsatte_botid","NULL","0237","NULL"
"2013","NULL","5_9","prosent","77.8","sysselsatte_botid","NULL","0237","NULL"
"2013","NULL","10+","personer","497","sysselsatte_botid","NULL","0237","NULL"
"2013","NULL","10+","prosent","69.4","sysselsatte_botid","NULL","0237","NULL"
"2013","NULL","0_4","personer","403","sysselsatte_botid","NULL","0238","NULL"
"2013","NULL","0_4","prosent","69.2","sysselsatte_botid","NULL","0238","NULL"
"2013","NULL","5_9","personer","214","sysselsatte_botid","NULL","0238","NULL"
"2013","NULL","5_9","prosent","83.6","sysselsatte_botid","NULL","0238","NULL"
"2013","NULL","10+","personer","333","sysselsatte_botid","NULL","0238","NULL"
"2013","NULL","10+","prosent","75","sysselsatte_botid","NULL","0238","NULL"
"2013","NULL","0_4","personer","44","sysselsatte_botid","NULL","0239","NULL"
"2013","NULL","0_4","prosent","62.9","sysselsatte_botid","NULL","0239","NULL"
"2013","NULL","5_9","personer","29","sysselsatte_botid","NULL","0239","NULL"
"2013","NULL","5_9","prosent","87.9","sysselsatte_botid","NULL","0239","NULL"
"2013","NULL","10+","personer","46","sysselsatte_botid","NULL","0239","NULL"
"2013","NULL","10+","prosent","78","sysselsatte_botid","NULL","0239","NULL"
"2013","NULL","0_4","personer","28351","sysselsatte_botid","NULL","0301","NULL"
"2013","NULL","0_4","prosent","65.7","sysselsatte_botid","NULL","0301","NULL"
"2013","NULL","5_9","personer","16650","sysselsatte_botid","NULL","0301","NULL"
"2013","NULL","5_9","prosent","70.2","sysselsatte_botid","NULL","0301","NULL"
"2013","NULL","10+","personer","40578","sysselsatte_botid","NULL","0301","NULL"
"2013","NULL","10+","prosent","61.7","sysselsatte_botid","NULL","0301","NULL"
"2013","NULL","0_4","personer","157","sysselsatte_botid","NULL","0402","NULL"
"2013","NULL","0_4","prosent","41.2","sysselsatte_botid","NULL","0402","NULL"
"2013","NULL","5_9","personer","150","sysselsatte_botid","NULL","0402","NULL"
"2013","NULL","5_9","prosent","57.5","sysselsatte_botid","NULL","0402","NULL"
"2013","NULL","10+","personer","418","sysselsatte_botid","NULL","0402","NULL"
"2013","NULL","10+","prosent","58.9","sysselsatte_botid","NULL","0402","NULL"
"2013","NULL","0_4","personer","431","sysselsatte_botid","NULL","0403","NULL"
"2013","NULL","0_4","prosent","55.2","sysselsatte_botid","NULL","0403","NULL"
"2013","NULL","5_9","personer","334","sysselsatte_botid","NULL","0403","NULL"
"2013","NULL","5_9","prosent","67.7","sysselsatte_botid","NULL","0403","NULL"
"2013","NULL","10+","personer","584","sysselsatte_botid","NULL","0403","NULL"
"2013","NULL","10+","prosent","63.1","sysselsatte_botid","NULL","0403","NULL"
"2013","NULL","0_4","personer","541","sysselsatte_botid","NULL","0412","NULL"
"2013","NULL","0_4","prosent","62.6","sysselsatte_botid","NULL","0412","NULL"
"2013","NULL","5_9","personer","305","sysselsatte_botid","NULL","0412","NULL"
"2013","NULL","5_9","prosent","71.1","sysselsatte_botid","NULL","0412","NULL"
"2013","NULL","10+","personer","408","sysselsatte_botid","NULL","0412","NULL"
"2013","NULL","10+","prosent","71.2","sysselsatte_botid","NULL","0412","NULL"
"2013","NULL","0_4","personer","82","sysselsatte_botid","NULL","0415","NULL"
"2013","NULL","0_4","prosent","53.2","sysselsatte_botid","NULL","0415","NULL"
"2013","NULL","5_9","personer","73","sysselsatte_botid","NULL","0415","NULL"
"2013","NULL","5_9","prosent","73.7","sysselsatte_botid","NULL","0415","NULL"
"2013","NULL","10+","personer","71","sysselsatte_botid","NULL","0415","NULL"
"2013","NULL","10+","prosent","60.7","sysselsatte_botid","NULL","0415","NULL"
"2013","NULL","0_4","personer","234","sysselsatte_botid","NULL","0417","NULL"
"2013","NULL","0_4","prosent","52.5","sysselsatte_botid","NULL","0417","NULL"
"2013","NULL","5_9","personer","160","sysselsatte_botid","NULL","0417","NULL"
"2013","NULL","5_9","prosent","71.1","sysselsatte_botid","NULL","0417","NULL"
"2013","NULL","10+","personer","321","sysselsatte_botid","NULL","0417","NULL"
"2013","NULL","10+","prosent","67.7","sysselsatte_botid","NULL","0417","NULL"
"2013","NULL","0_4","personer","39","sysselsatte_botid","NULL","0418","NULL"
"2013","NULL","0_4","prosent","60.9","sysselsatte_botid","NULL","0418","NULL"
"2013","NULL","5_9","personer","23","sysselsatte_botid","NULL","0418","NULL"
"2013","NULL","5_9","prosent","67.6","sysselsatte_botid","NULL","0418","NULL"
"2013","NULL","10+","personer","33","sysselsatte_botid","NULL","0418","NULL"
"2013","NULL","10+","prosent","63.5","sysselsatte_botid","NULL","0418","NULL"
"2013","NULL","0_4","personer","70","sysselsatte_botid","NULL","0419","NULL"
"2013","NULL","0_4","prosent","54.3","sysselsatte_botid","NULL","0419","NULL"
"2013","NULL","5_9","personer","55","sysselsatte_botid","NULL","0419","NULL"
"2013","NULL","5_9","prosent","80.9","sysselsatte_botid","NULL","0419","NULL"
"2013","NULL","10+","personer","89","sysselsatte_botid","NULL","0419","NULL"
"2013","NULL","10+","prosent","70.1","sysselsatte_botid","NULL","0419","NULL"
"2013","NULL","0_4","personer","40","sysselsatte_botid","NULL","0420","NULL"
"2013","NULL","0_4","prosent","44","sysselsatte_botid","NULL","0420","NULL"
"2013","NULL","5_9","personer","41","sysselsatte_botid","NULL","0420","NULL"
"2013","NULL","5_9","prosent","71.9","sysselsatte_botid","NULL","0420","NULL"
"2013","NULL","10+","personer","89","sysselsatte_botid","NULL","0420","NULL"
"2013","NULL","10+","prosent","57.4","sysselsatte_botid","NULL","0420","NULL"
"2013","NULL","0_4","personer","44","sysselsatte_botid","NULL","0423","NULL"
"2013","NULL","0_4","prosent","59.5","sysselsatte_botid","NULL","0423","NULL"
"2013","NULL","5_9","personer","32","sysselsatte_botid","NULL","0423","NULL"
"2013","NULL","5_9","prosent","74.4","sysselsatte_botid","NULL","0423","NULL"
"2013","NULL","10+","personer","80","sysselsatte_botid","NULL","0423","NULL"
"2013","NULL","10+","prosent","67.2","sysselsatte_botid","NULL","0423","NULL"
"2013","NULL","0_4","personer","82","sysselsatte_botid","NULL","0425","NULL"
"2013","NULL","0_4","prosent","48.5","sysselsatte_botid","NULL","0425","NULL"
"2013","NULL","5_9","personer","32","sysselsatte_botid","NULL","0425","NULL"
"2013","NULL","5_9","prosent","69.6","sysselsatte_botid","NULL","0425","NULL"
"2013","NULL","10+","personer","66","sysselsatte_botid","NULL","0425","NULL"
"2013","NULL","10+","prosent","56.9","sysselsatte_botid","NULL","0425","NULL"
"2013","NULL","0_4","personer","52","sysselsatte_botid","NULL","0426","NULL"
"2013","NULL","0_4","prosent","62.7","sysselsatte_botid","NULL","0426","NULL"
"2013","NULL","5_9","personer","31","sysselsatte_botid","NULL","0426","NULL"
"2013","NULL","5_9","prosent","75.6","sysselsatte_botid","NULL","0426","NULL"
"2013","NULL","10+","personer","35","sysselsatte_botid","NULL","0426","NULL"
"2013","NULL","10+","prosent","71.4","sysselsatte_botid","NULL","0426","NULL"
"2013","NULL","0_4","personer","239","sysselsatte_botid","NULL","0427","NULL"
"2013","NULL","0_4","prosent","55.5","sysselsatte_botid","NULL","0427","NULL"
"2013","NULL","5_9","personer","156","sysselsatte_botid","NULL","0427","NULL"
"2013","NULL","5_9","prosent","58.6","sysselsatte_botid","NULL","0427","NULL"
"2013","NULL","10+","personer","331","sysselsatte_botid","NULL","0427","NULL"
"2013","NULL","10+","prosent","65","sysselsatte_botid","NULL","0427","NULL"
"2013","NULL","0_4","personer","101","sysselsatte_botid","NULL","0428","NULL"
"2013","NULL","0_4","prosent","51.3","sysselsatte_botid","NULL","0428","NULL"
"2013","NULL","5_9","personer","54","sysselsatte_botid","NULL","0428","NULL"
"2013","NULL","5_9","prosent","55.1","sysselsatte_botid","NULL","0428","NULL"
"2013","NULL","10+","personer","96","sysselsatte_botid","NULL","0428","NULL"
"2013","NULL","10+","prosent","68.1","sysselsatte_botid","NULL","0428","NULL"
"2013","NULL","0_4","personer","51","sysselsatte_botid","NULL","0429","NULL"
"2013","NULL","0_4","prosent","58","sysselsatte_botid","NULL","0429","NULL"
"2013","NULL","5_9","personer","35","sysselsatte_botid","NULL","0429","NULL"
"2013","NULL","5_9","prosent","67.3","sysselsatte_botid","NULL","0429","NULL"
"2013","NULL","10+","personer","49","sysselsatte_botid","NULL","0429","NULL"
"2013","NULL","10+","prosent","62","sysselsatte_botid","NULL","0429","NULL"
"2013","NULL","0_4","personer","56","sysselsatte_botid","NULL","0430","NULL"
"2013","NULL","0_4","prosent","25.1","sysselsatte_botid","NULL","0430","NULL"
"2013","NULL","5_9","personer","29","sysselsatte_botid","NULL","0430","NULL"
"2013","NULL","5_9","prosent","78.4","sysselsatte_botid","NULL","0430","NULL"
"2013","NULL","10+","personer","18","sysselsatte_botid","NULL","0430","NULL"
"2013","NULL","10+","prosent","62.1","sysselsatte_botid","NULL","0430","NULL"
"2013","NULL","0_4","personer",":","sysselsatte_botid","NULL","0432","NULL"
"2013","NULL","0_4","prosent",":","sysselsatte_botid","NULL","0432","NULL"
"2013","NULL","5_9","personer",":","sysselsatte_botid","NULL","0432","NULL"
"2013","NULL","5_9","prosent",":","sysselsatte_botid","NULL","0432","NULL"
"2013","NULL","10+","personer",":","sysselsatte_botid","NULL","0432","NULL"
"2013","NULL","10+","prosent",":","sysselsatte_botid","NULL","0432","NULL"
