"aar","bydel_nr","kjonn","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","030116","alle","alle","prosent","67.9","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030117","0","1","personer","46","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030117","0","1","prosent","80.7","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030117","0","2","personer","5","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030117","0","2","prosent","62.5","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030117","0","alle","personer","51","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030117","0","alle","prosent","78.5","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030117","1","1","personer","30","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030117","1","1","prosent","75","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030117","1","2","personer","11","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030117","1","2","prosent","52.4","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030117","1","alle","personer","41","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030117","1","alle","prosent","67.2","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030117","alle","1","personer","76","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030117","alle","1","prosent","78.4","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030117","alle","2","personer","16","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030117","alle","2","prosent","55.2","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030117","alle","alle","personer","92","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030117","alle","alle","prosent","73","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030199","0","1","personer","628","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030199","0","1","prosent","41.4","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030199","0","2","personer","345","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030199","0","2","prosent","34","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030199","0","alle","personer","973","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030199","0","alle","prosent","38.4","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030199","1","1","personer","267","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030199","1","1","prosent","50.7","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030199","1","2","personer","143","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030199","1","2","prosent","25.8","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030199","1","alle","personer","410","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030199","1","alle","prosent","37.9","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030199","alle","1","personer","895","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030199","alle","1","prosent","43.8","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030199","alle","2","personer","488","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030199","alle","2","prosent","31.1","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030199","alle","alle","personer","1383","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","030199","alle","alle","prosent","38.3","sysselsatte_kjonn_land","NULL","NULL","NULL"
"2013","NULL","0","1","personer","120957","sysselsatte_kjonn_land","00","NULL","NULL"
"2013","NULL","0","1","prosent","79.3","sysselsatte_kjonn_land","00","NULL","NULL"
"2013","NULL","0","2","personer","78436","sysselsatte_kjonn_land","00","NULL","NULL"
"2013","NULL","0","2","prosent","62.6","sysselsatte_kjonn_land","00","NULL","NULL"
"2013","NULL","0","alle","personer","199393","sysselsatte_kjonn_land","00","NULL","NULL"
"2013","NULL","0","alle","prosent","71.7","sysselsatte_kjonn_land","00","NULL","NULL"
"2013","NULL","1","1","personer","73438","sysselsatte_kjonn_land","00","NULL","NULL"
"2013","NULL","1","1","prosent","72.7","sysselsatte_kjonn_land","00","NULL","NULL"
"2013","NULL","1","2","personer","76972","sysselsatte_kjonn_land","00","NULL","NULL"
"2013","NULL","1","2","prosent","53.1","sysselsatte_kjonn_land","00","NULL","NULL"
"2013","NULL","1","alle","personer","150410","sysselsatte_kjonn_land","00","NULL","NULL"
"2013","NULL","1","alle","prosent","61.2","sysselsatte_kjonn_land","00","NULL","NULL"
"2013","NULL","alle","1","personer","194395","sysselsatte_kjonn_land","00","NULL","NULL"
"2013","NULL","alle","1","prosent","76.7","sysselsatte_kjonn_land","00","NULL","NULL"
"2013","NULL","alle","2","personer","155408","sysselsatte_kjonn_land","00","NULL","NULL"
"2013","NULL","alle","2","prosent","57.5","sysselsatte_kjonn_land","00","NULL","NULL"
"2013","NULL","alle","alle","personer","349803","sysselsatte_kjonn_land","00","NULL","NULL"
"2013","NULL","alle","alle","prosent","66.8","sysselsatte_kjonn_land","00","NULL","NULL"
"2013","NULL","0","1","personer","5479","sysselsatte_kjonn_land","01","NULL","NULL"
"2013","NULL","0","1","prosent","76.4","sysselsatte_kjonn_land","01","NULL","NULL"
"2013","NULL","0","2","personer","3740","sysselsatte_kjonn_land","01","NULL","NULL"
"2013","NULL","0","2","prosent","53.8","sysselsatte_kjonn_land","01","NULL","NULL"
"2013","NULL","0","alle","personer","9219","sysselsatte_kjonn_land","01","NULL","NULL"
"2013","NULL","0","alle","prosent","65.2","sysselsatte_kjonn_land","01","NULL","NULL"
"2013","NULL","1","1","personer","3147","sysselsatte_kjonn_land","01","NULL","NULL"
"2013","NULL","1","1","prosent","68.5","sysselsatte_kjonn_land","01","NULL","NULL"
"2013","NULL","1","2","personer","3767","sysselsatte_kjonn_land","01","NULL","NULL"
"2013","NULL","1","2","prosent","46.9","sysselsatte_kjonn_land","01","NULL","NULL"
"2013","NULL","1","alle","personer","6914","sysselsatte_kjonn_land","01","NULL","NULL"
"2013","NULL","1","alle","prosent","54.8","sysselsatte_kjonn_land","01","NULL","NULL"
"2013","NULL","alle","1","personer","8626","sysselsatte_kjonn_land","01","NULL","NULL"
"2013","NULL","alle","1","prosent","73.3","sysselsatte_kjonn_land","01","NULL","NULL"
"2013","NULL","alle","2","personer","7507","sysselsatte_kjonn_land","01","NULL","NULL"
"2013","NULL","alle","2","prosent","50.1","sysselsatte_kjonn_land","01","NULL","NULL"
"2013","NULL","alle","alle","personer","16133","sysselsatte_kjonn_land","01","NULL","NULL"
"2013","NULL","alle","alle","prosent","60.3","sysselsatte_kjonn_land","01","NULL","NULL"
"2013","NULL","0","1","personer","15926","sysselsatte_kjonn_land","02","NULL","NULL"
"2013","NULL","0","1","prosent","78.5","sysselsatte_kjonn_land","02","NULL","NULL"
"2013","NULL","0","2","personer","10244","sysselsatte_kjonn_land","02","NULL","NULL"
"2013","NULL","0","2","prosent","69.1","sysselsatte_kjonn_land","02","NULL","NULL"
"2013","NULL","0","alle","personer","26170","sysselsatte_kjonn_land","02","NULL","NULL"
"2013","NULL","0","alle","prosent","74.5","sysselsatte_kjonn_land","02","NULL","NULL"
"2013","NULL","1","1","personer","10058","sysselsatte_kjonn_land","02","NULL","NULL"
"2013","NULL","1","1","prosent","74.9","sysselsatte_kjonn_land","02","NULL","NULL"
"2013","NULL","1","2","personer","10291","sysselsatte_kjonn_land","02","NULL","NULL"
"2013","NULL","1","2","prosent","56.6","sysselsatte_kjonn_land","02","NULL","NULL"
"2013","NULL","1","alle","personer","20349","sysselsatte_kjonn_land","02","NULL","NULL"
"2013","NULL","1","alle","prosent","64.4","sysselsatte_kjonn_land","02","NULL","NULL"
"2013","NULL","alle","1","personer","25984","sysselsatte_kjonn_land","02","NULL","NULL"
"2013","NULL","alle","1","prosent","77","sysselsatte_kjonn_land","02","NULL","NULL"
"2013","NULL","alle","2","personer","20535","sysselsatte_kjonn_land","02","NULL","NULL"
"2013","NULL","alle","2","prosent","62.2","sysselsatte_kjonn_land","02","NULL","NULL"
"2013","NULL","alle","alle","personer","46519","sysselsatte_kjonn_land","02","NULL","NULL"
"2013","NULL","alle","alle","prosent","69.7","sysselsatte_kjonn_land","02","NULL","NULL"
"2013","NULL","0","1","personer","22645","sysselsatte_kjonn_land","03","NULL","NULL"
"2013","NULL","0","1","prosent","78.1","sysselsatte_kjonn_land","03","NULL","NULL"
"2013","NULL","0","2","personer","26198","sysselsatte_kjonn_land","03","NULL","NULL"
"2013","NULL","0","2","prosent","63.8","sysselsatte_kjonn_land","03","NULL","NULL"
"2013","NULL","0","alle","personer","48843","sysselsatte_kjonn_land","03","NULL","NULL"
"2013","NULL","0","alle","prosent","69.7","sysselsatte_kjonn_land","03","NULL","NULL"
"2013","NULL","1","1","personer","15590","sysselsatte_kjonn_land","03","NULL","NULL"
"2013","NULL","1","1","prosent","74.8","sysselsatte_kjonn_land","03","NULL","NULL"
"2013","NULL","1","2","personer","21146","sysselsatte_kjonn_land","03","NULL","NULL"
"2013","NULL","1","2","prosent","50.7","sysselsatte_kjonn_land","03","NULL","NULL"
"2013","NULL","1","alle","personer","36736","sysselsatte_kjonn_land","03","NULL","NULL"
"2013","NULL","1","alle","prosent","58.7","sysselsatte_kjonn_land","03","NULL","NULL"
"2013","NULL","alle","1","personer","38235","sysselsatte_kjonn_land","03","NULL","NULL"
"2013","NULL","alle","1","prosent","76.7","sysselsatte_kjonn_land","03","NULL","NULL"
"2013","NULL","alle","2","personer","47344","sysselsatte_kjonn_land","03","NULL","NULL"
"2013","NULL","alle","2","prosent","57.2","sysselsatte_kjonn_land","03","NULL","NULL"
"2013","NULL","alle","alle","personer","85579","sysselsatte_kjonn_land","03","NULL","NULL"
"2013","NULL","alle","alle","prosent","64.5","sysselsatte_kjonn_land","03","NULL","NULL"
"2013","NULL","0","1","personer","2506","sysselsatte_kjonn_land","04","NULL","NULL"
"2013","NULL","0","1","prosent","75.3","sysselsatte_kjonn_land","04","NULL","NULL"
"2013","NULL","0","2","personer","1255","sysselsatte_kjonn_land","04","NULL","NULL"
"2013","NULL","0","2","prosent","49.8","sysselsatte_kjonn_land","04","NULL","NULL"
"2013","NULL","0","alle","personer","3761","sysselsatte_kjonn_land","04","NULL","NULL"
"2013","NULL","0","alle","prosent","64.3","sysselsatte_kjonn_land","04","NULL","NULL"
"2013","NULL","1","1","personer","1770","sysselsatte_kjonn_land","04","NULL","NULL"
"2013","NULL","1","1","prosent","68.3","sysselsatte_kjonn_land","04","NULL","NULL"
"2013","NULL","1","2","personer","1483","sysselsatte_kjonn_land","04","NULL","NULL"
"2013","NULL","1","2","prosent","48.7","sysselsatte_kjonn_land","04","NULL","NULL"
"2013","NULL","1","alle","personer","3253","sysselsatte_kjonn_land","04","NULL","NULL"
"2013","NULL","1","alle","prosent","57.7","sysselsatte_kjonn_land","04","NULL","NULL"
"2013","NULL","alle","1","personer","4276","sysselsatte_kjonn_land","04","NULL","NULL"
"2013","NULL","alle","1","prosent","72.2","sysselsatte_kjonn_land","04","NULL","NULL"
"2013","NULL","alle","2","personer","2738","sysselsatte_kjonn_land","04","NULL","NULL"
"2013","NULL","alle","2","prosent","49.2","sysselsatte_kjonn_land","04","NULL","NULL"
"2013","NULL","alle","alle","personer","7014","sysselsatte_kjonn_land","04","NULL","NULL"
"2013","NULL","alle","alle","prosent","61.1","sysselsatte_kjonn_land","04","NULL","NULL"
"2013","NULL","0","1","personer","2735","sysselsatte_kjonn_land","05","NULL","NULL"
"2013","NULL","0","1","prosent","78","sysselsatte_kjonn_land","05","NULL","NULL"
"2013","NULL","0","2","personer","1309","sysselsatte_kjonn_land","05","NULL","NULL"
"2013","NULL","0","2","prosent","51.9","sysselsatte_kjonn_land","05","NULL","NULL"
"2013","NULL","0","alle","personer","4044","sysselsatte_kjonn_land","05","NULL","NULL"
"2013","NULL","0","alle","prosent","67.1","sysselsatte_kjonn_land","05","NULL","NULL"
"2013","NULL","1","1","personer","1758","sysselsatte_kjonn_land","05","NULL","NULL"
"2013","NULL","1","1","prosent","72.8","sysselsatte_kjonn_land","05","NULL","NULL"
"2013","NULL","1","2","personer","1508","sysselsatte_kjonn_land","05","NULL","NULL"
"2013","NULL","1","2","prosent","51","sysselsatte_kjonn_land","05","NULL","NULL"
"2013","NULL","1","alle","personer","3266","sysselsatte_kjonn_land","05","NULL","NULL"
"2013","NULL","1","alle","prosent","60.8","sysselsatte_kjonn_land","05","NULL","NULL"
"2013","NULL","alle","1","personer","4493","sysselsatte_kjonn_land","05","NULL","NULL"
"2013","NULL","alle","1","prosent","75.9","sysselsatte_kjonn_land","05","NULL","NULL"
"2013","NULL","alle","2","personer","2817","sysselsatte_kjonn_land","05","NULL","NULL"
"2013","NULL","alle","2","prosent","51.4","sysselsatte_kjonn_land","05","NULL","NULL"
"2013","NULL","alle","alle","personer","7310","sysselsatte_kjonn_land","05","NULL","NULL"
"2013","NULL","alle","alle","prosent","64.1","sysselsatte_kjonn_land","05","NULL","NULL"
"2013","NULL","0","1","personer","7270","sysselsatte_kjonn_land","06","NULL","NULL"
"2013","NULL","0","1","prosent","80.7","sysselsatte_kjonn_land","06","NULL","NULL"
"2013","NULL","0","2","personer","4440","sysselsatte_kjonn_land","06","NULL","NULL"
"2013","NULL","0","2","prosent","63.6","sysselsatte_kjonn_land","06","NULL","NULL"
"2013","NULL","0","alle","personer","11710","sysselsatte_kjonn_land","06","NULL","NULL"
"2013","NULL","0","alle","prosent","73.3","sysselsatte_kjonn_land","06","NULL","NULL"
"2013","NULL","1","1","personer","4329","sysselsatte_kjonn_land","06","NULL","NULL"
"2013","NULL","1","1","prosent","72.6","sysselsatte_kjonn_land","06","NULL","NULL"
"2013","NULL","1","2","personer","4416","sysselsatte_kjonn_land","06","NULL","NULL"
"2013","NULL","1","2","prosent","52.6","sysselsatte_kjonn_land","06","NULL","NULL"
"2013","NULL","1","alle","personer","8745","sysselsatte_kjonn_land","06","NULL","NULL"
"2013","NULL","1","alle","prosent","60.9","sysselsatte_kjonn_land","06","NULL","NULL"
"2013","NULL","alle","1","personer","11599","sysselsatte_kjonn_land","06","NULL","NULL"
"2013","NULL","alle","1","prosent","77.5","sysselsatte_kjonn_land","06","NULL","NULL"
"2013","NULL","alle","2","personer","8856","sysselsatte_kjonn_land","06","NULL","NULL"
"2013","NULL","alle","2","prosent","57.6","sysselsatte_kjonn_land","06","NULL","NULL"
"2013","NULL","alle","alle","personer","20455","sysselsatte_kjonn_land","06","NULL","NULL"
"2013","NULL","alle","alle","prosent","67.4","sysselsatte_kjonn_land","06","NULL","NULL"
"2013","NULL","0","1","personer","4720","sysselsatte_kjonn_land","07","NULL","NULL"
"2013","NULL","0","1","prosent","79.4","sysselsatte_kjonn_land","07","NULL","NULL"
"2013","NULL","0","2","personer","2424","sysselsatte_kjonn_land","07","NULL","NULL"
"2013","NULL","0","2","prosent","59.5","sysselsatte_kjonn_land","07","NULL","NULL"
"2013","NULL","0","alle","personer","7144","sysselsatte_kjonn_land","07","NULL","NULL"
"2013","NULL","0","alle","prosent","71.3","sysselsatte_kjonn_land","07","NULL","NULL"
"2013","NULL","1","1","personer","3107","sysselsatte_kjonn_land","07","NULL","NULL"
"2013","NULL","1","1","prosent","71.1","sysselsatte_kjonn_land","07","NULL","NULL"
"2013","NULL","1","2","personer","2735","sysselsatte_kjonn_land","07","NULL","NULL"
"2013","NULL","1","2","prosent","51.8","sysselsatte_kjonn_land","07","NULL","NULL"
"2013","NULL","1","alle","personer","5842","sysselsatte_kjonn_land","07","NULL","NULL"
"2013","NULL","1","alle","prosent","60.6","sysselsatte_kjonn_land","07","NULL","NULL"
"2013","NULL","alle","1","personer","7827","sysselsatte_kjonn_land","07","NULL","NULL"
"2013","NULL","alle","1","prosent","75.9","sysselsatte_kjonn_land","07","NULL","NULL"
"2013","NULL","alle","2","personer","5159","sysselsatte_kjonn_land","07","NULL","NULL"
"2013","NULL","alle","2","prosent","55.1","sysselsatte_kjonn_land","07","NULL","NULL"
"2013","NULL","alle","alle","personer","12986","sysselsatte_kjonn_land","07","NULL","NULL"
"2013","NULL","alle","alle","prosent","66","sysselsatte_kjonn_land","07","NULL","NULL"
"2013","NULL","0","1","personer","2362","sysselsatte_kjonn_land","08","NULL","NULL"
"2013","NULL","0","1","prosent","74.8","sysselsatte_kjonn_land","08","NULL","NULL"
"2013","NULL","0","2","personer","1621","sysselsatte_kjonn_land","08","NULL","NULL"
"2013","NULL","0","2","prosent","50.8","sysselsatte_kjonn_land","08","NULL","NULL"
"2013","NULL","0","alle","personer","3983","sysselsatte_kjonn_land","08","NULL","NULL"
"2013","NULL","0","alle","prosent","62.7","sysselsatte_kjonn_land","08","NULL","NULL"
"2013","NULL","1","1","personer","1571","sysselsatte_kjonn_land","08","NULL","NULL"
"2013","NULL","1","1","prosent","69.2","sysselsatte_kjonn_land","08","NULL","NULL"
"2013","NULL","1","2","personer","1951","sysselsatte_kjonn_land","08","NULL","NULL"
"2013","NULL","1","2","prosent","50.5","sysselsatte_kjonn_land","08","NULL","NULL"
"2013","NULL","1","alle","personer","3522","sysselsatte_kjonn_land","08","NULL","NULL"
"2013","NULL","1","alle","prosent","57.4","sysselsatte_kjonn_land","08","NULL","NULL"
"2013","NULL","alle","1","personer","3933","sysselsatte_kjonn_land","08","NULL","NULL"
"2013","NULL","alle","1","prosent","72.5","sysselsatte_kjonn_land","08","NULL","NULL"
"2013","NULL","alle","2","personer","3572","sysselsatte_kjonn_land","08","NULL","NULL"
"2013","NULL","alle","2","prosent","50.6","sysselsatte_kjonn_land","08","NULL","NULL"
"2013","NULL","alle","alle","personer","7505","sysselsatte_kjonn_land","08","NULL","NULL"
"2013","NULL","alle","alle","prosent","60.1","sysselsatte_kjonn_land","08","NULL","NULL"
"2013","NULL","0","1","personer","1940","sysselsatte_kjonn_land","09","NULL","NULL"
"2013","NULL","0","1","prosent","75.8","sysselsatte_kjonn_land","09","NULL","NULL"
"2013","NULL","0","2","personer","983","sysselsatte_kjonn_land","09","NULL","NULL"
"2013","NULL","0","2","prosent","55.8","sysselsatte_kjonn_land","09","NULL","NULL"
"2013","NULL","0","alle","personer","2923","sysselsatte_kjonn_land","09","NULL","NULL"
"2013","NULL","0","alle","prosent","67.6","sysselsatte_kjonn_land","09","NULL","NULL"
