"aar","bydel_nr","innvkat_3","enhet","tabellvariabel","tabell_navn","fylke_nr","kommune_nr","naringsregion_nr"
"2013","NULL","innvandrere","prosent","70","sysselsatte_innvkat","NULL","0127","NULL"
"2013","NULL","befolkningen_ellers","personer","1559","sysselsatte_innvkat","NULL","0127","NULL"
"2013","NULL","befolkningen_ellers","prosent","78.4","sysselsatte_innvkat","NULL","0127","NULL"
"2013","NULL","alle","personer","3628","sysselsatte_innvkat","NULL","0128","NULL"
"2013","NULL","alle","prosent","74.9","sysselsatte_innvkat","NULL","0128","NULL"
"2013","NULL","innvandrere","personer","424","sysselsatte_innvkat","NULL","0128","NULL"
"2013","NULL","innvandrere","prosent","62","sysselsatte_innvkat","NULL","0128","NULL"
"2013","NULL","befolkningen_ellers","personer","3204","sysselsatte_innvkat","NULL","0128","NULL"
"2013","NULL","befolkningen_ellers","prosent","77","sysselsatte_innvkat","NULL","0128","NULL"
"2013","NULL","alle","personer","3309","sysselsatte_innvkat","NULL","0135","NULL"
"2013","NULL","alle","prosent","77.3","sysselsatte_innvkat","NULL","0135","NULL"
"2013","NULL","innvandrere","personer","322","sysselsatte_innvkat","NULL","0135","NULL"
"2013","NULL","innvandrere","prosent","68.4","sysselsatte_innvkat","NULL","0135","NULL"
"2013","NULL","befolkningen_ellers","personer","2987","sysselsatte_innvkat","NULL","0135","NULL"
"2013","NULL","befolkningen_ellers","prosent","78.4","sysselsatte_innvkat","NULL","0135","NULL"
"2013","NULL","alle","personer","6764","sysselsatte_innvkat","NULL","0136","NULL"
"2013","NULL","alle","prosent","75.3","sysselsatte_innvkat","NULL","0136","NULL"
"2013","NULL","innvandrere","personer","772","sysselsatte_innvkat","NULL","0136","NULL"
"2013","NULL","innvandrere","prosent","67.2","sysselsatte_innvkat","NULL","0136","NULL"
"2013","NULL","befolkningen_ellers","personer","5992","sysselsatte_innvkat","NULL","0136","NULL"
"2013","NULL","befolkningen_ellers","prosent","76.5","sysselsatte_innvkat","NULL","0136","NULL"
"2013","NULL","alle","personer","2423","sysselsatte_innvkat","NULL","0137","NULL"
"2013","NULL","alle","prosent","79","sysselsatte_innvkat","NULL","0137","NULL"
"2013","NULL","innvandrere","personer","294","sysselsatte_innvkat","NULL","0137","NULL"
"2013","NULL","innvandrere","prosent","69.7","sysselsatte_innvkat","NULL","0137","NULL"
"2013","NULL","befolkningen_ellers","personer","2129","sysselsatte_innvkat","NULL","0137","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.4","sysselsatte_innvkat","NULL","0137","NULL"
"2013","NULL","alle","personer","2540","sysselsatte_innvkat","NULL","0138","NULL"
"2013","NULL","alle","prosent","78","sysselsatte_innvkat","NULL","0138","NULL"
"2013","NULL","innvandrere","personer","395","sysselsatte_innvkat","NULL","0138","NULL"
"2013","NULL","innvandrere","prosent","71.3","sysselsatte_innvkat","NULL","0138","NULL"
"2013","NULL","befolkningen_ellers","personer","2145","sysselsatte_innvkat","NULL","0138","NULL"
"2013","NULL","befolkningen_ellers","prosent","79.4","sysselsatte_innvkat","NULL","0138","NULL"
"2013","NULL","alle","personer","7562","sysselsatte_innvkat","NULL","0211","NULL"
"2013","NULL","alle","prosent","78.7","sysselsatte_innvkat","NULL","0211","NULL"
"2013","NULL","innvandrere","personer","1079","sysselsatte_innvkat","NULL","0211","NULL"
"2013","NULL","innvandrere","prosent","70.2","sysselsatte_innvkat","NULL","0211","NULL"
"2013","NULL","befolkningen_ellers","personer","6483","sysselsatte_innvkat","NULL","0211","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.3","sysselsatte_innvkat","NULL","0211","NULL"
"2013","NULL","alle","personer","13965","sysselsatte_innvkat","NULL","0213","NULL"
"2013","NULL","alle","prosent","79.6","sysselsatte_innvkat","NULL","0213","NULL"
"2013","NULL","innvandrere","personer","2069","sysselsatte_innvkat","NULL","0213","NULL"
"2013","NULL","innvandrere","prosent","67.7","sysselsatte_innvkat","NULL","0213","NULL"
"2013","NULL","befolkningen_ellers","personer","11896","sysselsatte_innvkat","NULL","0213","NULL"
"2013","NULL","befolkningen_ellers","prosent","82.1","sysselsatte_innvkat","NULL","0213","NULL"
"2013","NULL","alle","personer","8688","sysselsatte_innvkat","NULL","0214","NULL"
"2013","NULL","alle","prosent","78.2","sysselsatte_innvkat","NULL","0214","NULL"
"2013","NULL","innvandrere","personer","1732","sysselsatte_innvkat","NULL","0214","NULL"
"2013","NULL","innvandrere","prosent","68.5","sysselsatte_innvkat","NULL","0214","NULL"
"2013","NULL","befolkningen_ellers","personer","6956","sysselsatte_innvkat","NULL","0214","NULL"
"2013","NULL","befolkningen_ellers","prosent","81.1","sysselsatte_innvkat","NULL","0214","NULL"
"2013","NULL","alle","personer","7417","sysselsatte_innvkat","NULL","0215","NULL"
"2013","NULL","alle","prosent","78.8","sysselsatte_innvkat","NULL","0215","NULL"
"2013","NULL","innvandrere","personer","843","sysselsatte_innvkat","NULL","0215","NULL"
"2013","NULL","innvandrere","prosent","70.7","sysselsatte_innvkat","NULL","0215","NULL"
"2013","NULL","befolkningen_ellers","personer","6574","sysselsatte_innvkat","NULL","0215","NULL"
"2013","NULL","befolkningen_ellers","prosent","80","sysselsatte_innvkat","NULL","0215","NULL"
"2013","NULL","alle","personer","8646","sysselsatte_innvkat","NULL","0216","NULL"
"2013","NULL","alle","prosent","77.9","sysselsatte_innvkat","NULL","0216","NULL"
"2013","NULL","innvandrere","personer","1218","sysselsatte_innvkat","NULL","0216","NULL"
"2013","NULL","innvandrere","prosent","72.8","sysselsatte_innvkat","NULL","0216","NULL"
"2013","NULL","befolkningen_ellers","personer","7428","sysselsatte_innvkat","NULL","0216","NULL"
"2013","NULL","befolkningen_ellers","prosent","78.8","sysselsatte_innvkat","NULL","0216","NULL"
"2013","NULL","alle","personer","12491","sysselsatte_innvkat","NULL","0217","NULL"
"2013","NULL","alle","prosent","80.3","sysselsatte_innvkat","NULL","0217","NULL"
"2013","NULL","innvandrere","personer","1633","sysselsatte_innvkat","NULL","0217","NULL"
"2013","NULL","innvandrere","prosent","68.4","sysselsatte_innvkat","NULL","0217","NULL"
"2013","NULL","befolkningen_ellers","personer","10858","sysselsatte_innvkat","NULL","0217","NULL"
"2013","NULL","befolkningen_ellers","prosent","82.5","sysselsatte_innvkat","NULL","0217","NULL"
"2013","NULL","alle","personer","56271","sysselsatte_innvkat","NULL","0219","NULL"
"2013","NULL","alle","prosent","79.8","sysselsatte_innvkat","NULL","0219","NULL"
"2013","NULL","innvandrere","personer","10807","sysselsatte_innvkat","NULL","0219","NULL"
"2013","NULL","innvandrere","prosent","69.9","sysselsatte_innvkat","NULL","0219","NULL"
"2013","NULL","befolkningen_ellers","personer","45464","sysselsatte_innvkat","NULL","0219","NULL"
"2013","NULL","befolkningen_ellers","prosent","82.6","sysselsatte_innvkat","NULL","0219","NULL"
"2013","NULL","alle","personer","27533","sysselsatte_innvkat","NULL","0220","NULL"
"2013","NULL","alle","prosent","79.5","sysselsatte_innvkat","NULL","0220","NULL"
"2013","NULL","innvandrere","personer","5118","sysselsatte_innvkat","NULL","0220","NULL"
"2013","NULL","innvandrere","prosent","70.7","sysselsatte_innvkat","NULL","0220","NULL"
"2013","NULL","befolkningen_ellers","personer","22415","sysselsatte_innvkat","NULL","0220","NULL"
"2013","NULL","befolkningen_ellers","prosent","81.8","sysselsatte_innvkat","NULL","0220","NULL"
"2013","NULL","alle","personer","7327","sysselsatte_innvkat","NULL","0221","NULL"
"2013","NULL","alle","prosent","78","sysselsatte_innvkat","NULL","0221","NULL"
"2013","NULL","innvandrere","personer","792","sysselsatte_innvkat","NULL","0221","NULL"
"2013","NULL","innvandrere","prosent","69.3","sysselsatte_innvkat","NULL","0221","NULL"
"2013","NULL","befolkningen_ellers","personer","6535","sysselsatte_innvkat","NULL","0221","NULL"
"2013","NULL","befolkningen_ellers","prosent","79.2","sysselsatte_innvkat","NULL","0221","NULL"
"2013","NULL","alle","personer","8331","sysselsatte_innvkat","NULL","0226","NULL"
"2013","NULL","alle","prosent","80.7","sysselsatte_innvkat","NULL","0226","NULL"
"2013","NULL","innvandrere","personer","1317","sysselsatte_innvkat","NULL","0226","NULL"
"2013","NULL","innvandrere","prosent","72.4","sysselsatte_innvkat","NULL","0226","NULL"
"2013","NULL","befolkningen_ellers","personer","7014","sysselsatte_innvkat","NULL","0226","NULL"
"2013","NULL","befolkningen_ellers","prosent","82.4","sysselsatte_innvkat","NULL","0226","NULL"
"2013","NULL","alle","personer","5508","sysselsatte_innvkat","NULL","0227","NULL"
"2013","NULL","alle","prosent","80.5","sysselsatte_innvkat","NULL","0227","NULL"
"2013","NULL","innvandrere","personer","784","sysselsatte_innvkat","NULL","0227","NULL"
"2013","NULL","innvandrere","prosent","71.3","sysselsatte_innvkat","NULL","0227","NULL"
"2013","NULL","befolkningen_ellers","personer","4724","sysselsatte_innvkat","NULL","0227","NULL"
"2013","NULL","befolkningen_ellers","prosent","82.2","sysselsatte_innvkat","NULL","0227","NULL"
"2013","NULL","alle","personer","8493","sysselsatte_innvkat","NULL","0228","NULL"
"2013","NULL","alle","prosent","80.6","sysselsatte_innvkat","NULL","0228","NULL"
"2013","NULL","innvandrere","personer","1575","sysselsatte_innvkat","NULL","0228","NULL"
"2013","NULL","innvandrere","prosent","71","sysselsatte_innvkat","NULL","0228","NULL"
"2013","NULL","befolkningen_ellers","personer","6918","sysselsatte_innvkat","NULL","0228","NULL"
"2013","NULL","befolkningen_ellers","prosent","83.1","sysselsatte_innvkat","NULL","0228","NULL"
"2013","NULL","alle","personer","5172","sysselsatte_innvkat","NULL","0229","NULL"
"2013","NULL","alle","prosent","79","sysselsatte_innvkat","NULL","0229","NULL"
"2013","NULL","innvandrere","personer","681","sysselsatte_innvkat","NULL","0229","NULL"
"2013","NULL","innvandrere","prosent","70.6","sysselsatte_innvkat","NULL","0229","NULL"
"2013","NULL","befolkningen_ellers","personer","4491","sysselsatte_innvkat","NULL","0229","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.4","sysselsatte_innvkat","NULL","0229","NULL"
"2013","NULL","alle","personer","16766","sysselsatte_innvkat","NULL","0230","NULL"
"2013","NULL","alle","prosent","78.1","sysselsatte_innvkat","NULL","0230","NULL"
"2013","NULL","innvandrere","personer","3571","sysselsatte_innvkat","NULL","0230","NULL"
"2013","NULL","innvandrere","prosent","68.3","sysselsatte_innvkat","NULL","0230","NULL"
"2013","NULL","befolkningen_ellers","personer","13195","sysselsatte_innvkat","NULL","0230","NULL"
"2013","NULL","befolkningen_ellers","prosent","81.2","sysselsatte_innvkat","NULL","0230","NULL"
"2013","NULL","alle","personer","24718","sysselsatte_innvkat","NULL","0231","NULL"
"2013","NULL","alle","prosent","78.2","sysselsatte_innvkat","NULL","0231","NULL"
"2013","NULL","innvandrere","personer","4924","sysselsatte_innvkat","NULL","0231","NULL"
"2013","NULL","innvandrere","prosent","66.1","sysselsatte_innvkat","NULL","0231","NULL"
"2013","NULL","befolkningen_ellers","personer","19794","sysselsatte_innvkat","NULL","0231","NULL"
"2013","NULL","befolkningen_ellers","prosent","81.9","sysselsatte_innvkat","NULL","0231","NULL"
"2013","NULL","alle","personer","11037","sysselsatte_innvkat","NULL","0233","NULL"
"2013","NULL","alle","prosent","81.9","sysselsatte_innvkat","NULL","0233","NULL"
"2013","NULL","innvandrere","personer","1566","sysselsatte_innvkat","NULL","0233","NULL"
"2013","NULL","innvandrere","prosent","74.7","sysselsatte_innvkat","NULL","0233","NULL"
"2013","NULL","befolkningen_ellers","personer","9471","sysselsatte_innvkat","NULL","0233","NULL"
"2013","NULL","befolkningen_ellers","prosent","83.2","sysselsatte_innvkat","NULL","0233","NULL"
"2013","NULL","alle","personer","3160","sysselsatte_innvkat","NULL","0234","NULL"
"2013","NULL","alle","prosent","82.5","sysselsatte_innvkat","NULL","0234","NULL"
"2013","NULL","innvandrere","personer","447","sysselsatte_innvkat","NULL","0234","NULL"
"2013","NULL","innvandrere","prosent","73.8","sysselsatte_innvkat","NULL","0234","NULL"
"2013","NULL","befolkningen_ellers","personer","2713","sysselsatte_innvkat","NULL","0234","NULL"
"2013","NULL","befolkningen_ellers","prosent","84.2","sysselsatte_innvkat","NULL","0234","NULL"
"2013","NULL","alle","personer","15790","sysselsatte_innvkat","NULL","0235","NULL"
"2013","NULL","alle","prosent","79","sysselsatte_innvkat","NULL","0235","NULL"
"2013","NULL","innvandrere","personer","3023","sysselsatte_innvkat","NULL","0235","NULL"
"2013","NULL","innvandrere","prosent","71.2","sysselsatte_innvkat","NULL","0235","NULL"
"2013","NULL","befolkningen_ellers","personer","12767","sysselsatte_innvkat","NULL","0235","NULL"
"2013","NULL","befolkningen_ellers","prosent","81.1","sysselsatte_innvkat","NULL","0235","NULL"
"2013","NULL","alle","personer","9774","sysselsatte_innvkat","NULL","0236","NULL"
"2013","NULL","alle","prosent","77.6","sysselsatte_innvkat","NULL","0236","NULL"
"2013","NULL","innvandrere","personer","1007","sysselsatte_innvkat","NULL","0236","NULL"
"2013","NULL","innvandrere","prosent","67.9","sysselsatte_innvkat","NULL","0236","NULL"
"2013","NULL","befolkningen_ellers","personer","8767","sysselsatte_innvkat","NULL","0236","NULL"
"2013","NULL","befolkningen_ellers","prosent","78.9","sysselsatte_innvkat","NULL","0236","NULL"
"2013","NULL","alle","personer","10767","sysselsatte_innvkat","NULL","0237","NULL"
"2013","NULL","alle","prosent","76.5","sysselsatte_innvkat","NULL","0237","NULL"
"2013","NULL","innvandrere","personer","1264","sysselsatte_innvkat","NULL","0237","NULL"
"2013","NULL","innvandrere","prosent","68.8","sysselsatte_innvkat","NULL","0237","NULL"
"2013","NULL","befolkningen_ellers","personer","9503","sysselsatte_innvkat","NULL","0237","NULL"
"2013","NULL","befolkningen_ellers","prosent","77.6","sysselsatte_innvkat","NULL","0237","NULL"
"2013","NULL","alle","personer","5750","sysselsatte_innvkat","NULL","0238","NULL"
"2013","NULL","alle","prosent","79.2","sysselsatte_innvkat","NULL","0238","NULL"
"2013","NULL","innvandrere","personer","950","sysselsatte_innvkat","NULL","0238","NULL"
"2013","NULL","innvandrere","prosent","74.1","sysselsatte_innvkat","NULL","0238","NULL"
"2013","NULL","befolkningen_ellers","personer","4800","sysselsatte_innvkat","NULL","0238","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.3","sysselsatte_innvkat","NULL","0238","NULL"
"2013","NULL","alle","personer","1216","sysselsatte_innvkat","NULL","0239","NULL"
"2013","NULL","alle","prosent","75.7","sysselsatte_innvkat","NULL","0239","NULL"
"2013","NULL","innvandrere","personer","119","sysselsatte_innvkat","NULL","0239","NULL"
"2013","NULL","innvandrere","prosent","73.5","sysselsatte_innvkat","NULL","0239","NULL"
"2013","NULL","befolkningen_ellers","personer","1097","sysselsatte_innvkat","NULL","0239","NULL"
"2013","NULL","befolkningen_ellers","prosent","75.9","sysselsatte_innvkat","NULL","0239","NULL"
"2013","NULL","alle","personer","326618","sysselsatte_innvkat","NULL","0301","NULL"
"2013","NULL","alle","prosent","75.9","sysselsatte_innvkat","NULL","0301","NULL"
"2013","NULL","innvandrere","personer","85579","sysselsatte_innvkat","NULL","0301","NULL"
"2013","NULL","innvandrere","prosent","64.5","sysselsatte_innvkat","NULL","0301","NULL"
"2013","NULL","befolkningen_ellers","personer","241039","sysselsatte_innvkat","NULL","0301","NULL"
"2013","NULL","befolkningen_ellers","prosent","80.9","sysselsatte_innvkat","NULL","0301","NULL"
"2013","NULL","alle","personer","7278","sysselsatte_innvkat","NULL","0402","NULL"
"2013","NULL","alle","prosent","67.7","sysselsatte_innvkat","NULL","0402","NULL"
"2013","NULL","innvandrere","personer","725","sysselsatte_innvkat","NULL","0402","NULL"
"2013","NULL","innvandrere","prosent","53.6","sysselsatte_innvkat","NULL","0402","NULL"
"2013","NULL","befolkningen_ellers","personer","6553","sysselsatte_innvkat","NULL","0402","NULL"
"2013","NULL","befolkningen_ellers","prosent","69.7","sysselsatte_innvkat","NULL","0402","NULL"
"2013","NULL","alle","personer","13408","sysselsatte_innvkat","NULL","0403","NULL"
"2013","NULL","alle","prosent","75.2","sysselsatte_innvkat","NULL","0403","NULL"
"2013","NULL","innvandrere","personer","1349","sysselsatte_innvkat","NULL","0403","NULL"
"2013","NULL","innvandrere","prosent","61.3","sysselsatte_innvkat","NULL","0403","NULL"
"2013","NULL","befolkningen_ellers","personer","12059","sysselsatte_innvkat","NULL","0403","NULL"
"2013","NULL","befolkningen_ellers","prosent","77.2","sysselsatte_innvkat","NULL","0403","NULL"
"2013","NULL","alle","personer","15342","sysselsatte_innvkat","NULL","0412","NULL"
"2013","NULL","alle","prosent","76.1","sysselsatte_innvkat","NULL","0412","NULL"
"2013","NULL","innvandrere","personer","1254","sysselsatte_innvkat","NULL","0412","NULL"
"2013","NULL","innvandrere","prosent","67.2","sysselsatte_innvkat","NULL","0412","NULL"
"2013","NULL","befolkningen_ellers","personer","14088","sysselsatte_innvkat","NULL","0412","NULL"
"2013","NULL","befolkningen_ellers","prosent","77.1","sysselsatte_innvkat","NULL","0412","NULL"
"2013","NULL","alle","personer","3445","sysselsatte_innvkat","NULL","0415","NULL"
"2013","NULL","alle","prosent","74.7","sysselsatte_innvkat","NULL","0415","NULL"
"2013","NULL","innvandrere","personer","226","sysselsatte_innvkat","NULL","0415","NULL"
"2013","NULL","innvandrere","prosent","61.1","sysselsatte_innvkat","NULL","0415","NULL"
"2013","NULL","befolkningen_ellers","personer","3219","sysselsatte_innvkat","NULL","0415","NULL"
"2013","NULL","befolkningen_ellers","prosent","75.8","sysselsatte_innvkat","NULL","0415","NULL"
"2013","NULL","alle","personer","8924","sysselsatte_innvkat","NULL","0417","NULL"
